Tarih,Sezon,Lig,Ev Sahibi,Deplasman,MS Skor,IY Skor,MS Sonucu,Toplam Gol,KG Var
2026-07-24,2026,Superliga,Viborg,Odense,1 - 0,0 - 0,1,1,Yok
2026-07-25,2026,Superliga,Aarhus,Brondby,1 - 1,0 - 0,X,2,Evet
2026-07-26,2026,Superliga,Sonderjyske,FC Midtjylland,2 - 3,2 - 2,2,5,Evet
2026-07-26,2026,Superliga,FC Copenhagen,Lyngby,3 - 2,1 - 2,1,5,Evet
2026-07-26,2026,Superliga,AC Horsens,FC Nordsjaelland,1 - 1,1 - 1,X,2,Evet
2026-07-27,2026,Superliga,Randers FC,Silkeborg,1 - 1,1 - 1,X,2,Evet
2026-08-01,2026,Superliga,Lyngby,Aarhus,2 - 2,0 - 1,X,4,Evet
2026-08-02,2026,Superliga,FC Midtjylland,AC Horsens,2 - 1,2 - 0,1,3,Evet
2026-08-02,2026,Superliga,FC Nordsjaelland,Randers FC,1 - 0,0 - 0,1,1,Yok
2026-08-02,2026,Superliga,Brondby,Viborg,1 - 0,0 - 0,1,1,Yok
2026-08-02,2026,Superliga,Silkeborg,FC Copenhagen,1 - 3,1 - 2,2,4,Evet
2026-08-03,2026,Superliga,Odense,Sonderjyske,1 - 0,0 - 0,1,1,Yok
2026-08-07,2026,Superliga,Sonderjyske,Viborg,0 - 0,0 - 0,X,0,Yok
2026-08-09,2026,Superliga,Randers FC,Lyngby,2 - 0,1 - 0,1,2,Yok
2026-08-09,2026,Superliga,AC Horsens,Brondby,0 - 2,0 - 1,2,2,Yok
2026-08-10,2026,Superliga,Silkeborg,Odense,1 - 0,0 - 0,1,1,Yok
2026-08-14,2026,Superliga,Viborg,Aarhus,2 - 1,1 - 1,1,3,Evet
2026-08-16,2026,Superliga,FC Nordsjaelland,Silkeborg,1 - 0,0 - 0,1,1,Yok
2026-08-16,2026,Superliga,Odense,AC Horsens,1 - 2,1 - 1,2,3,Evet
2026-08-16,2026,Superliga,Lyngby,FC Midtjylland,1 - 1,0 - 0,X,2,Evet
2026-08-16,2026,Superliga,Randers FC,FC Copenhagen,0 - 4,0 - 3,2,4,Yok
2026-08-17,2026,Superliga,Brondby,Sonderjyske,3 - 2,3 - 0,1,5,Evet
2026-08-23,2026,Superliga,Sonderjyske,FC Nordsjaelland,0 - 3,0 - 1,2,3,Yok
2026-08-23,2026,Superliga,FC Midtjylland,Randers FC,1 - 0,1 - 0,1,1,Yok
2026-08-23,2026,Superliga,Aarhus,Odense,2 - 2,1 - 2,X,4,Evet
2026-08-23,2026,Superliga,AC Horsens,Lyngby,2 - 1,1 - 0,1,3,Evet
2026-08-23,2026,Superliga,Viborg,FC Copenhagen,4 - 0,3 - 0,1,4,Yok
2026-08-24,2026,Superliga,Brondby,Silkeborg,3 - 1,0 - 1,1,4,Evet
2026-08-28,2026,Superliga,AC Horsens,Viborg,2 - 3,0 - 2,2,5,Evet
2026-08-30,2026,Superliga,Lyngby,Odense,1 - 1,0 - 0,X,2,Evet
2026-08-30,2026,Superliga,Silkeborg,FC Midtjylland,1 - 1,1 - 0,X,2,Evet
2026-08-30,2026,Superliga,Randers FC,Aarhus,2 - 1,2 - 0,1,3,Evet
2026-08-30,2026,Superliga,FC Nordsjaelland,Brondby,3 - 1,2 - 0,1,4,Evet
2026-08-31,2026,Superliga,FC Copenhagen,Sonderjyske,3 - 1,2 - 1,1,4,Evet
2026-09-02,2026,Superliga,Aarhus,FC Midtjylland,0 - 2,0 - 1,2,2,Yok
2026-09-03,2026,Superliga,FC Copenhagen,FC Nordsjaelland,2 - 0,2 - 0,1,2,Yok
2026-09-04,2026,Superliga,Viborg,Lyngby,0 - 2,0 - 1,2,2,Yok
2026-09-05,2026,Superliga,Aarhus,Silkeborg,2 - 2,0 - 2,X,4,Evet
2026-09-06,2026,Superliga,Sonderjyske,AC Horsens,2 - 5,1 - 2,2,7,Evet
2026-09-06,2026,Superliga,Odense,FC Copenhagen,0 - 5,0 - 2,2,5,Yok
2026-09-06,2026,Superliga,Brondby,Randers FC,0 - 3,0 - 1,2,3,Yok
2026-09-07,2026,Superliga,FC Midtjylland,FC Nordsjaelland,2 - 2,0 - 0,X,4,Evet
2026-09-11,2026,Superliga,FC Copenhagen,AC Horsens,2 - 0,1 - 0,1,2,Yok
2026-09-13,2026,Superliga,Lyngby,Sonderjyske,1 - 1,1 - 0,X,2,Evet
2026-09-13,2026,Superliga,Silkeborg,Viborg,1 - 1,1 - 0,X,2,Evet
2026-09-13,2026,Superliga,Randers FC,Odense,1 - 2,0 - 1,2,3,Evet
2026-09-13,2026,Superliga,FC Nordsjaelland,Aarhus,2 - 0,0 - 0,1,2,Yok
2026-09-14,2026,Superliga,FC Midtjylland,Brondby,4 - 1,2 - 0,1,5,Evet
2026-09-18,2026,Superliga,Lyngby,Silkeborg,0 - 4,0 - 1,2,4,Yok
2026-09-19,2026,Superliga,Odense,FC Midtjylland,1 - 1,0 - 1,X,2,Evet
2026-09-20,2026,Superliga,Sonderjyske,Randers FC,4 - 2,2 - 1,1,6,Evet
2026-09-20,2026,Superliga,Brondby,FC Copenhagen,0 - 1,0 - 0,2,1,Yok
2026-09-20,2026,Superliga,AC Horsens,Aarhus,2 - 2,0 - 0,X,4,Evet
2026-09-20,2026,Superliga,Viborg,FC Nordsjaelland,4 - 1,3 - 1,1,5,Evet
2025-07-18,2025,Superliga,Viborg,FC Copenhagen,2 - 3,1 - 1,2,5,Evet
2025-07-20,2025,Superliga,Vejle,Randers FC,1 - 1,0 - 0,X,2,Evet
2025-07-20,2025,Superliga,FC Fredericia,FC Nordsjaelland,2 - 3,1 - 3,2,5,Evet
2025-07-20,2025,Superliga,Sonderjyske,Aarhus,1 - 1,0 - 1,X,2,Evet
2025-07-20,2025,Superliga,FC Midtjylland,Odense,3 - 3,2 - 2,X,6,Evet
2025-07-20,2025,Superliga,Brondby,Silkeborg,3 - 0,1 - 0,1,3,Yok
2025-07-25,2025,Superliga,Aarhus,Randers FC,1 - 2,1 - 0,2,3,Evet
2025-07-26,2025,Superliga,FC Copenhagen,Vejle,2 - 0,2 - 0,1,2,Yok
2025-07-27,2025,Superliga,Odense,Viborg,3 - 1,1 - 0,1,4,Evet
2025-07-27,2025,Superliga,Silkeborg,FC Fredericia,0 - 2,0 - 2,2,2,Yok
2025-07-27,2025,Superliga,FC Nordsjaelland,Brondby,0 - 1,0 - 1,2,1,Yok
2025-07-28,2025,Superliga,FC Midtjylland,Sonderjyske,6 - 2,3 - 1,1,8,Evet
2025-08-01,2025,Superliga,FC Fredericia,FC Copenhagen,0 - 2,0 - 1,2,2,Yok
2025-08-01,2025,Superliga,Vejle,Odense,4 - 0,2 - 0,1,4,Yok
2025-08-03,2025,Superliga,Sonderjyske,FC Nordsjaelland,3 - 2,1 - 1,1,5,Evet
2025-08-03,2025,Superliga,Randers FC,Silkeborg,1 - 0,1 - 0,1,1,Yok
2025-08-03,2025,Superliga,Aarhus,FC Midtjylland,0 - 0,0 - 0,X,0,Yok
2025-08-03,2025,Superliga,Brondby,Viborg,0 - 2,0 - 1,2,2,Yok
2025-08-08,2025,Superliga,FC Copenhagen,Aarhus,2 - 3,0 - 1,2,5,Evet
2025-08-08,2025,Superliga,Viborg,Sonderjyske,1 - 0,1 - 0,1,1,Yok
2025-08-10,2025,Superliga,FC Midtjylland,FC Fredericia,3 - 3,2 - 1,X,6,Evet
2025-08-10,2025,Superliga,Silkeborg,FC Nordsjaelland,4 - 2,2 - 1,1,6,Evet
2025-08-10,2025,Superliga,Brondby,Vejle,2 - 1,2 - 1,1,3,Evet
2025-08-11,2025,Superliga,Odense,Randers FC,3 - 2,3 - 2,1,5,Evet
2025-08-15,2025,Superliga,FC Nordsjaelland,FC Copenhagen,1 - 3,0 - 0,2,4,Evet
2025-08-15,2025,Superliga,FC Fredericia,Sonderjyske,3 - 2,0 - 0,1,5,Evet
2025-08-17,2025,Superliga,Vejle,FC Midtjylland,0 - 2,0 - 0,2,2,Yok
2025-08-17,2025,Superliga,Viborg,Silkeborg,2 - 3,2 - 2,2,5,Evet
2025-08-17,2025,Superliga,Randers FC,Brondby,0 - 2,0 - 2,2,2,Yok
2025-08-18,2025,Superliga,Odense,Aarhus,1 - 5,1 - 2,2,6,Evet
2025-08-23,2025,Superliga,FC Copenhagen,Odense,1 - 1,0 - 1,X,2,Evet
2025-08-24,2025,Superliga,FC Midtjylland,Silkeborg,4 - 2,1 - 1,1,6,Evet
2025-08-24,2025,Superliga,FC Fredericia,Randers FC,1 - 0,1 - 0,1,1,Yok
2025-08-24,2025,Superliga,Sonderjyske,Brondby,2 - 0,0 - 0,1,2,Yok
2025-08-24,2025,Superliga,Aarhus,Vejle,1 - 0,1 - 0,1,1,Yok
2025-08-25,2025,Superliga,FC Nordsjaelland,Viborg,1 - 0,1 - 0,1,1,Yok
2025-08-29,2025,Superliga,Vejle,Viborg,1 - 2,1 - 1,2,3,Evet
2025-08-31,2025,Superliga,Aarhus,FC Fredericia,4 - 1,2 - 0,1,5,Evet
2025-08-31,2025,Superliga,Silkeborg,Sonderjyske,0 - 2,0 - 0,2,2,Yok
2025-08-31,2025,Superliga,Odense,FC Nordsjaelland,1 - 2,1 - 0,2,3,Evet
2025-08-31,2025,Superliga,Randers FC,FC Copenhagen,1 - 5,0 - 4,2,6,Evet
2025-08-31,2025,Superliga,Brondby,FC Midtjylland,1 - 3,0 - 0,2,4,Evet
2025-09-12,2025,Superliga,Sonderjyske,Randers FC,0 - 1,0 - 0,2,1,Yok
2025-09-13,2025,Superliga,Brondby,FC Copenhagen,2 - 1,1 - 0,1,3,Evet
2025-09-14,2025,Superliga,Viborg,Aarhus,1 - 2,1 - 2,2,3,Evet
2025-09-14,2025,Superliga,FC Nordsjaelland,FC Midtjylland,1 - 0,1 - 0,1,1,Yok
2025-09-14,2025,Superliga,Silkeborg,Odense,2 - 1,1 - 1,1,3,Evet
2025-09-15,2025,Superliga,FC Fredericia,Vejle,1 - 1,0 - 0,X,2,Evet
2025-09-19,2025,Superliga,Odense,FC Fredericia,3 - 2,1 - 0,1,5,Evet
2025-09-20,2025,Superliga,FC Midtjylland,Viborg,2 - 0,0 - 0,1,2,Yok
2025-09-21,2025,Superliga,Vejle,Sonderjyske,2 - 2,1 - 2,X,4,Evet
2025-09-21,2025,Superliga,FC Copenhagen,Silkeborg,3 - 3,2 - 1,X,6,Evet
2025-09-21,2025,Superliga,Aarhus,Brondby,1 - 0,1 - 0,1,1,Yok
2025-09-22,2025,Superliga,Randers FC,FC Nordsjaelland,3 - 0,0 - 0,1,3,Yok
2025-09-27,2025,Superliga,Sonderjyske,FC Copenhagen,1 - 2,0 - 1,2,3,Evet
2025-09-28,2025,Superliga,Viborg,FC Fredericia,2 - 1,1 - 1,1,3,Evet
2025-09-28,2025,Superliga,Silkeborg,Vejle,1 - 1,1 - 0,X,2,Evet
2025-09-28,2025,Superliga,FC Nordsjaelland,Aarhus,1 - 2,0 - 0,2,3,Evet
2025-09-28,2025,Superliga,Brondby,Odense,5 - 1,3 - 1,1,6,Evet
2025-09-29,2025,Superliga,FC Midtjylland,Randers FC,2 - 1,0 - 0,1,3,Evet
2025-10-03,2025,Superliga,Odense,Sonderjyske,1 - 1,1 - 0,X,2,Evet
2025-10-05,2025,Superliga,Vejle,FC Nordsjaelland,0 - 3,0 - 2,2,3,Yok
2025-10-05,2025,Superliga,Randers FC,Viborg,2 - 1,2 - 1,1,3,Evet
2025-10-05,2025,Superliga,Aarhus,Silkeborg,3 - 1,2 - 1,1,4,Evet
2025-10-05,2025,Superliga,FC Copenhagen,FC Midtjylland,1 - 1,0 - 1,X,2,Evet
2025-10-05,2025,Superliga,FC Fredericia,Brondby,0 - 2,0 - 0,2,2,Yok
2025-10-17,2025,Superliga,Silkeborg,FC Copenhagen,3 - 1,3 - 0,1,4,Evet
2025-10-19,2025,Superliga,FC Nordsjaelland,Randers FC,1 - 0,1 - 0,1,1,Yok
2025-10-19,2025,Superliga,Viborg,Odense,1 - 2,1 - 0,2,3,Evet
2025-10-19,2025,Superliga,Brondby,Aarhus,3 - 3,1 - 0,X,6,Evet
2025-10-19,2025,Superliga,FC Midtjylland,Vejle,5 - 1,4 - 0,1,6,Evet
2025-10-20,2025,Superliga,Sonderjyske,FC Fredericia,3 - 0,2 - 0,1,3,Yok
2025-10-24,2025,Superliga,Aarhus,FC Nordsjaelland,1 - 0,0 - 0,1,1,Yok
2025-10-26,2025,Superliga,Vejle,Silkeborg,1 - 2,1 - 2,2,3,Evet
2025-10-26,2025,Superliga,FC Fredericia,FC Midtjylland,0 - 4,0 - 2,2,4,Yok
2025-10-26,2025,Superliga,Randers FC,Sonderjyske,0 - 0,0 - 0,X,0,Yok
2025-10-26,2025,Superliga,FC Copenhagen,Viborg,0 - 0,0 - 0,X,0,Yok
2025-10-27,2025,Superliga,Odense,Brondby,1 - 4,0 - 3,2,5,Evet
2025-11-01,2025,Superliga,FC Copenhagen,FC Fredericia,3 - 2,1 - 0,1,5,Evet
2025-11-02,2025,Superliga,Viborg,Randers FC,3 - 2,2 - 2,1,5,Evet
2025-11-02,2025,Superliga,Sonderjyske,Vejle,2 - 1,1 - 1,1,3,Evet
2025-11-02,2025,Superliga,FC Nordsjaelland,Odense,2 - 4,1 - 0,2,6,Evet
2025-11-02,2025,Superliga,Silkeborg,Brondby,0 - 2,0 - 2,2,2,Yok
2025-11-03,2025,Superliga,FC Midtjylland,Aarhus,1 - 1,0 - 1,X,2,Evet
2025-11-07,2025,Superliga,Odense,Silkeborg,1 - 1,0 - 1,X,2,Evet
2025-11-09,2025,Superliga,Vejle,FC Copenhagen,2 - 0,0 - 0,1,2,Yok
2025-11-09,2025,Superliga,FC Fredericia,Viborg,0 - 3,0 - 0,2,3,Yok
2025-11-09,2025,Superliga,Randers FC,FC Midtjylland,0 - 2,0 - 0,2,2,Yok
2025-11-09,2025,Superliga,Aarhus,Sonderjyske,2 - 3,2 - 1,2,5,Evet
2025-11-09,2025,Superliga,Brondby,FC Nordsjaelland,2 - 0,2 - 0,1,2,Yok
2025-11-21,2025,Superliga,Silkeborg,Aarhus,0 - 2,0 - 1,2,2,Yok
2025-11-23,2025,Superliga,FC Copenhagen,Brondby,1 - 0,0 - 0,1,1,Yok
2025-11-23,2025,Superliga,Viborg,Vejle,5 - 2,4 - 1,1,7,Evet
2025-11-23,2025,Superliga,FC Nordsjaelland,FC Fredericia,5 - 0,2 - 0,1,5,Yok
2025-11-23,2025,Superliga,Sonderjyske,FC Midtjylland,2 - 1,1 - 1,1,3,Evet
2025-11-24,2025,Superliga,Randers FC,Odense,0 - 0,0 - 0,X,0,Yok
2025-11-28,2025,Superliga,Sonderjyske,Viborg,2 - 2,1 - 0,X,4,Evet
2025-11-30,2025,Superliga,Aarhus,FC Copenhagen,2 - 0,1 - 0,1,2,Yok
2025-11-30,2025,Superliga,Silkeborg,Randers FC,0 - 0,0 - 0,X,0,Yok
2025-11-30,2025,Superliga,FC Midtjylland,FC Nordsjaelland,6 - 0,4 - 0,1,6,Yok
2025-11-30,2025,Superliga,Odense,Vejle,3 - 0,2 - 0,1,3,Yok
2025-12-01,2025,Superliga,Brondby,FC Fredericia,1 - 3,1 - 2,2,4,Evet
2025-12-05,2025,Superliga,FC Fredericia,Odense,1 - 3,1 - 2,2,4,Evet
2025-12-07,2025,Superliga,FC Nordsjaelland,Silkeborg,5 - 0,4 - 0,1,5,Yok
2025-12-07,2025,Superliga,Viborg,FC Midtjylland,3 - 3,2 - 0,X,6,Evet
2025-12-07,2025,Superliga,Randers FC,Aarhus,1 - 2,1 - 2,2,3,Evet
2025-12-07,2025,Superliga,FC Copenhagen,Sonderjyske,0 - 2,0 - 2,2,2,Yok
2025-12-08,2025,Superliga,Vejle,Brondby,2 - 1,0 - 0,1,3,Evet
2026-02-08,2025,Superliga,FC Nordsjaelland,Sonderjyske,2 - 1,0 - 0,1,3,Evet
2026-02-08,2025,Superliga,Silkeborg,Viborg,0 - 1,0 - 0,2,1,Yok
2026-02-08,2025,Superliga,FC Midtjylland,FC Copenhagen,2 - 1,0 - 0,1,3,Evet
2026-02-08,2025,Superliga,Brondby,Randers FC,0 - 0,0 - 0,X,0,Yok
2026-02-09,2025,Superliga,Vejle,FC Fredericia,2 - 3,0 - 3,2,5,Evet
2026-02-09,2025,Superliga,Aarhus,Odense,2 - 1,0 - 1,1,3,Evet
2026-02-13,2025,Superliga,Randers FC,Vejle,2 - 0,2 - 0,1,2,Yok
2026-02-14,2025,Superliga,FC Copenhagen,FC Nordsjaelland,1 - 2,1 - 0,2,3,Evet
2026-02-15,2025,Superliga,FC Fredericia,Aarhus,1 - 1,1 - 1,X,2,Evet
2026-02-15,2025,Superliga,Odense,FC Midtjylland,1 - 4,0 - 4,2,5,Evet
2026-02-15,2025,Superliga,Viborg,Brondby,1 - 0,1 - 0,1,1,Yok
2026-02-16,2025,Superliga,Sonderjyske,Silkeborg,2 - 1,0 - 1,1,3,Evet
2026-02-20,2025,Superliga,FC Nordsjaelland,Vejle,3 - 3,1 - 0,X,6,Evet
2026-02-21,2025,Superliga,Odense,FC Copenhagen,2 - 2,1 - 0,X,4,Evet
2026-02-22,2025,Superliga,Randers FC,FC Fredericia,1 - 2,1 - 1,2,3,Evet
2026-02-22,2025,Superliga,Silkeborg,FC Midtjylland,0 - 4,0 - 1,2,4,Yok
2026-02-22,2025,Superliga,Aarhus,Viborg,5 - 2,1 - 0,1,7,Evet
2026-02-23,2025,Superliga,Brondby,Sonderjyske,0 - 0,0 - 0,X,0,Yok
2026-03-01,2025,Superliga,Vejle,Aarhus,1 - 2,0 - 0,2,3,Evet
2026-03-01,2025,Superliga,Sonderjyske,Odense,1 - 0,1 - 0,1,1,Yok
2026-03-01,2025,Superliga,FC Midtjylland,Brondby,0 - 0,0 - 0,X,0,Yok
2026-03-01,2025,Superliga,FC Copenhagen,Randers FC,1 - 2,1 - 1,2,3,Evet
2026-03-01,2025,Superliga,FC Fredericia,Silkeborg,2 - 1,1 - 1,1,3,Evet
2026-03-01,2025,Superliga,Viborg,FC Nordsjaelland,2 - 1,1 - 0,1,3,Evet
2026-03-13,2025,Superliga,FC Fredericia,Randers FC,0 - 3,0 - 2,2,3,Yok
2026-03-15,2025,Superliga,FC Midtjylland,FC Nordsjaelland,0 - 1,0 - 0,2,1,Yok
2026-03-15,2025,Superliga,Odense,FC Copenhagen,2 - 1,0 - 1,1,3,Evet
2026-03-15,2025,Superliga,Sonderjyske,Aarhus,1 - 1,0 - 0,X,2,Evet
2026-03-15,2025,Superliga,Brondby,Viborg,0 - 1,0 - 0,2,1,Yok
2026-03-16,2025,Superliga,Silkeborg,Vejle,1 - 1,0 - 1,X,2,Evet
2026-03-20,2025,Superliga,Vejle,Odense,1 - 1,0 - 1,X,2,Evet
2026-03-22,2025,Superliga,FC Nordsjaelland,Sonderjyske,2 - 0,0 - 0,1,2,Yok
2026-03-22,2025,Superliga,Randers FC,Silkeborg,0 - 3,0 - 2,2,3,Yok
2026-03-22,2025,Superliga,FC Copenhagen,FC Fredericia,1 - 2,0 - 2,2,3,Evet
2026-03-22,2025,Superliga,Aarhus,Brondby,0 - 0,0 - 0,X,0,Yok
2026-03-22,2025,Superliga,Viborg,FC Midtjylland,1 - 1,0 - 0,X,2,Evet
2026-04-04,2025,Superliga,FC Midtjylland,Sonderjyske,2 - 2,1 - 0,X,4,Evet
2026-04-05,2025,Superliga,FC Copenhagen,Silkeborg,7 - 0,4 - 0,1,7,Yok
2026-04-06,2025,Superliga,Vejle,Randers FC,1 - 1,0 - 1,X,2,Evet
2026-04-06,2025,Superliga,Odense,FC Fredericia,1 - 0,0 - 0,1,1,Yok
2026-04-06,2025,Superliga,Viborg,Aarhus,1 - 2,1 - 2,2,3,Evet
2026-04-07,2025,Superliga,FC Nordsjaelland,Brondby,2 - 1,0 - 1,1,3,Evet
2026-04-10,2025,Superliga,Aarhus,FC Nordsjaelland,1 - 1,0 - 1,X,2,Evet
2026-04-12,2025,Superliga,Sonderjyske,Viborg,0 - 2,0 - 0,2,2,Yok
2026-04-12,2025,Superliga,Silkeborg,Odense,3 - 1,0 - 1,1,4,Evet
2026-04-12,2025,Superliga,Brondby,FC Midtjylland,1 - 2,0 - 0,2,3,Evet
2026-04-12,2025,Superliga,Randers FC,FC Copenhagen,1 - 2,0 - 0,2,3,Evet
2026-04-13,2025,Superliga,FC Fredericia,Vejle,2 - 2,1 - 0,X,4,Evet
2026-04-17,2025,Superliga,Brondby,Sonderjyske,6 - 0,3 - 0,1,6,Yok
2026-04-19,2025,Superliga,Odense,Randers FC,3 - 1,1 - 0,1,4,Evet
2026-04-19,2025,Superliga,Silkeborg,FC Fredericia,2 - 2,2 - 0,X,4,Evet
2026-04-19,2025,Superliga,FC Nordsjaelland,Viborg,2 - 1,1 - 1,1,3,Evet
2026-04-19,2025,Superliga,Vejle,FC Copenhagen,1 - 4,1 - 1,2,5,Evet
2026-04-20,2025,Superliga,FC Midtjylland,Aarhus,2 - 1,0 - 1,1,3,Evet
2026-04-22,2025,Superliga,Vejle,Silkeborg,1 - 2,0 - 0,2,3,Evet
2026-04-22,2025,Superliga,FC Copenhagen,Odense,2 - 1,2 - 0,1,3,Evet
2026-04-22,2025,Superliga,Viborg,Brondby,0 - 1,0 - 0,2,1,Yok
2026-04-23,2025,Superliga,FC Nordsjaelland,Aarhus,1 - 1,0 - 1,X,2,Evet
2026-04-23,2025,Superliga,Randers FC,FC Fredericia,2 - 2,1 - 2,X,4,Evet
2026-04-23,2025,Superliga,Sonderjyske,FC Midtjylland,1 - 2,1 - 1,2,3,Evet
2026-04-26,2025,Superliga,FC Fredericia,Odense,0 - 2,0 - 2,2,2,Yok
2026-04-26,2025,Superliga,Silkeborg,Randers FC,2 - 0,1 - 0,1,2,Yok
2026-04-26,2025,Superliga,Sonderjyske,Brondby,3 - 0,2 - 0,1,3,Yok
2026-04-26,2025,Superliga,Viborg,FC Nordsjaelland,1 - 0,1 - 0,1,1,Yok
2026-04-26,2025,Superliga,Aarhus,FC Midtjylland,0 - 0,0 - 0,X,0,Yok
2026-04-27,2025,Superliga,FC Copenhagen,Vejle,3 - 0,1 - 0,1,3,Yok
2026-05-01,2025,Superliga,Brondby,FC Nordsjaelland,1 - 1,0 - 0,X,2,Evet
2026-05-03,2025,Superliga,Randers FC,Vejle,1 - 0,0 - 0,1,1,Yok
2026-05-03,2025,Superliga,Odense,Silkeborg,2 - 3,1 - 1,2,5,Evet
2026-05-03,2025,Superliga,FC Fredericia,FC Copenhagen,3 - 3,2 - 2,X,6,Evet
2026-05-03,2025,Superliga,Aarhus,Sonderjyske,2 - 1,0 - 0,1,3,Evet
2026-05-04,2025,Superliga,FC Midtjylland,Viborg,3 - 3,2 - 2,X,6,Evet
2026-05-08,2025,Superliga,Viborg,Sonderjyske,0 - 1,0 - 0,2,1,Yok
2026-05-10,2025,Superliga,Vejle,FC Fredericia,2 - 0,1 - 0,1,2,Yok
2026-05-10,2025,Superliga,FC Nordsjaelland,FC Midtjylland,0 - 0,0 - 0,X,0,Yok
2026-05-10,2025,Superliga,Silkeborg,FC Copenhagen,0 - 4,0 - 2,2,4,Yok
2026-05-10,2025,Superliga,Brondby,Aarhus,0 - 2,0 - 2,2,2,Yok
2026-05-11,2025,Superliga,Randers FC,Odense,2 - 2,0 - 1,X,4,Evet
2026-05-17,2025,Superliga,FC Copenhagen,Randers FC,5 - 0,3 - 0,1,5,Yok
2026-05-17,2025,Superliga,Odense,Vejle,0 - 1,0 - 1,2,1,Yok
2026-05-17,2025,Superliga,FC Fredericia,Silkeborg,4 - 1,3 - 0,1,5,Evet
2026-05-17,2025,Superliga,Sonderjyske,FC Nordsjaelland,1 - 4,0 - 3,2,5,Evet
2026-05-17,2025,Superliga,FC Midtjylland,Brondby,2 - 3,2 - 0,2,5,Evet
2026-05-17,2025,Superliga,Aarhus,Viborg,6 - 2,3 - 1,1,8,Evet
2026-05-21,2025,Superliga,Brondby,FC Copenhagen,1 - 3,0 - 0,2,4,Evet
2024-07-19,2024,Superliga,Aarhus,FC Midtjylland,1 - 1,1 - 0,X,2,Evet
2024-07-19,2024,Superliga,FC Nordsjaelland,Aalborg,3 - 0,2 - 0,1,3,Yok
2024-07-21,2024,Superliga,Silkeborg,Sonderjyske,1 - 0,0 - 0,1,1,Yok
2024-07-21,2024,Superliga,Vejle,Randers FC,2 - 3,1 - 0,2,5,Evet
2024-07-21,2024,Superliga,Viborg,Brondby,3 - 3,2 - 1,X,6,Evet
2024-07-22,2024,Superliga,Lyngby,FC Copenhagen,0 - 2,0 - 2,2,2,Yok
2024-07-26,2024,Superliga,Sonderjyske,Lyngby,1 - 1,1 - 1,X,2,Evet
2024-07-27,2024,Superliga,FC Nordsjaelland,FC Midtjylland,2 - 2,2 - 2,X,4,Evet
2024-07-28,2024,Superliga,Randers FC,Viborg,3 - 1,2 - 1,1,4,Evet
2024-07-28,2024,Superliga,Aalborg,Silkeborg,2 - 1,1 - 0,1,3,Evet
2024-07-28,2024,Superliga,FC Copenhagen,Aarhus,3 - 2,1 - 2,1,5,Evet
2024-07-29,2024,Superliga,Brondby,Vejle,2 - 1,0 - 1,1,3,Evet
2024-08-02,2024,Superliga,Aarhus,Sonderjyske,4 - 0,2 - 0,1,4,Yok
2024-08-03,2024,Superliga,FC Midtjylland,Aalborg,2 - 0,1 - 0,1,2,Yok
2024-08-04,2024,Superliga,Silkeborg,Viborg,3 - 2,3 - 0,1,5,Evet
2024-08-04,2024,Superliga,FC Copenhagen,Randers FC,1 - 1,0 - 1,X,2,Evet
2024-08-04,2024,Superliga,Lyngby,Brondby,0 - 2,0 - 2,2,2,Yok
2024-08-05,2024,Superliga,Vejle,FC Nordsjaelland,0 - 1,0 - 0,2,1,Yok
2024-08-09,2024,Superliga,FC Midtjylland,Vejle,2 - 0,1 - 0,1,2,Yok
2024-08-11,2024,Superliga,FC Nordsjaelland,Lyngby,1 - 1,1 - 1,X,2,Evet
2024-08-11,2024,Superliga,Randers FC,Silkeborg,0 - 2,0 - 0,2,2,Yok
2024-08-11,2024,Superliga,Brondby,Aarhus,0 - 1,0 - 0,2,1,Yok
2024-08-11,2024,Superliga,Sonderjyske,FC Copenhagen,0 - 2,0 - 1,2,2,Yok
2024-08-12,2024,Superliga,Viborg,Aalborg,2 - 3,2 - 2,2,5,Evet
2024-08-16,2024,Superliga,Lyngby,FC Midtjylland,1 - 2,0 - 0,2,3,Evet
2024-08-18,2024,Superliga,Randers FC,Sonderjyske,1 - 2,1 - 1,2,3,Evet
2024-08-18,2024,Superliga,Silkeborg,FC Nordsjaelland,4 - 1,2 - 1,1,5,Evet
2024-08-18,2024,Superliga,FC Copenhagen,Viborg,1 - 1,0 - 0,X,2,Evet
2024-08-18,2024,Superliga,Aalborg,Brondby,0 - 4,0 - 2,2,4,Yok
2024-08-19,2024,Superliga,Aarhus,Vejle,5 - 1,3 - 1,1,6,Evet
2024-08-23,2024,Superliga,Aalborg,Aarhus,0 - 4,0 - 3,2,4,Yok
2024-08-24,2024,Superliga,FC Midtjylland,Sonderjyske,3 - 2,1 - 2,1,5,Evet
2024-08-25,2024,Superliga,Vejle,Silkeborg,1 - 3,0 - 0,2,4,Evet
2024-08-25,2024,Superliga,FC Nordsjaelland,FC Copenhagen,3 - 2,3 - 0,1,5,Evet
2024-08-25,2024,Superliga,Brondby,Randers FC,2 - 2,0 - 1,X,4,Evet
2024-08-26,2024,Superliga,Viborg,Lyngby,1 - 0,0 - 0,1,1,Yok
2024-08-30,2024,Superliga,Lyngby,Vejle,1 - 0,1 - 0,1,1,Yok
2024-08-31,2024,Superliga,Aarhus,FC Nordsjaelland,4 - 2,1 - 2,1,6,Evet
