Tarih,Sezon,Lig,Ev Sahibi,Deplasman,MS Skor,IY Skor,MS Sonucu,Toplam Gol,KG Var
2023-09-30,2023,Ligue 1,Clermont Foot,Paris Saint Germain,0 - 0,0 - 0,X,0,Yok
2023-09-30,2023,Ligue 1,Monaco,Marseille,3 - 2,2 - 2,1,5,Evet
2023-10-01,2023,Ligue 1,Reims,Lyon,2 - 0,1 - 0,1,2,Yok
2023-10-01,2023,Ligue 1,Nice,Stade Brestois 29,0 - 0,0 - 0,X,0,Yok
2023-10-01,2023,Ligue 1,Toulouse,Metz,3 - 0,2 - 0,1,3,Yok
2023-10-01,2023,Ligue 1,Le Havre,Lille,0 - 2,0 - 1,2,2,Yok
2023-10-01,2023,Ligue 1,Lorient,Montpellier,0 - 3,0 - 1,2,3,Yok
2023-10-01,2023,Ligue 1,Rennes,Nantes,3 - 1,1 - 1,1,4,Evet
2023-10-06,2023,Ligue 1,Strasbourg,Nantes,1 - 2,0 - 0,2,3,Evet
2023-10-07,2023,Ligue 1,Metz,Nice,0 - 1,0 - 1,2,1,Yok
2023-10-07,2023,Ligue 1,Reims,Monaco,1 - 3,0 - 1,2,4,Evet
2023-10-08,2023,Ligue 1,Marseille,Le Havre,3 - 0,2 - 0,1,3,Yok
2023-10-08,2023,Ligue 1,Lyon,Lorient,3 - 3,3 - 1,X,6,Evet
2023-10-08,2023,Ligue 1,Stade Brestois 29,Toulouse,1 - 1,0 - 1,X,2,Evet
2023-10-08,2023,Ligue 1,Lens,Lille,1 - 1,0 - 1,X,2,Evet
2023-10-08,2023,Ligue 1,Rennes,Paris Saint Germain,1 - 3,0 - 2,2,4,Evet
2023-10-20,2023,Ligue 1,Le Havre,Lens,0 - 0,0 - 0,X,0,Yok
2023-10-21,2023,Ligue 1,Paris Saint Germain,Strasbourg,3 - 0,2 - 0,1,3,Yok
2023-10-21,2023,Ligue 1,Nice,Marseille,1 - 0,0 - 0,1,1,Yok
2023-10-22,2023,Ligue 1,Lorient,Rennes,2 - 1,2 - 1,1,3,Evet
2023-10-22,2023,Ligue 1,Lille,Stade Brestois 29,1 - 0,1 - 0,1,1,Yok
2023-10-22,2023,Ligue 1,Nantes,Montpellier,2 - 0,1 - 0,1,2,Yok
2023-10-22,2023,Ligue 1,Toulouse,Reims,1 - 1,0 - 0,X,2,Evet
2023-10-22,2023,Ligue 1,Monaco,Metz,2 - 1,1 - 1,1,3,Evet
2023-10-22,2023,Ligue 1,Lyon,Clermont Foot,1 - 2,0 - 2,2,3,Evet
2023-10-27,2023,Ligue 1,Clermont Foot,Nice,0 - 1,0 - 0,2,1,Yok
2023-10-28,2023,Ligue 1,Reims,Lorient,1 - 0,0 - 0,1,1,Yok
2023-10-28,2023,Ligue 1,Lens,Nantes,4 - 0,1 - 0,1,4,Yok
2023-10-29,2023,Ligue 1,Stade Brestois 29,Paris Saint Germain,2 - 3,1 - 2,2,5,Evet
2023-10-29,2023,Ligue 1,Lille,Monaco,2 - 0,2 - 0,1,2,Yok
2023-10-29,2023,Ligue 1,Montpellier,Toulouse,3 - 0,1 - 0,1,3,Yok
2023-10-29,2023,Ligue 1,Metz,Le Havre,0 - 0,0 - 0,X,0,Yok
2023-10-29,2023,Ligue 1,Rennes,Strasbourg,1 - 1,1 - 0,X,2,Evet
2023-11-03,2023,Ligue 1,Paris Saint Germain,Montpellier,3 - 0,1 - 0,1,3,Yok
2023-11-04,2023,Ligue 1,Lorient,Lens,0 - 0,0 - 0,X,0,Yok
2023-11-04,2023,Ligue 1,Marseille,Lille,0 - 0,0 - 0,X,0,Yok
2023-11-05,2023,Ligue 1,Lyon,Metz,1 - 1,0 - 0,X,2,Evet
2023-11-05,2023,Ligue 1,Nantes,Reims,0 - 1,0 - 0,2,1,Yok
2023-11-05,2023,Ligue 1,Strasbourg,Clermont Foot,0 - 0,0 - 0,X,0,Yok
2023-11-05,2023,Ligue 1,Toulouse,Le Havre,1 - 2,0 - 0,2,3,Evet
2023-11-05,2023,Ligue 1,Monaco,Stade Brestois 29,2 - 0,1 - 0,1,2,Yok
2023-11-05,2023,Ligue 1,Nice,Rennes,2 - 0,1 - 0,1,2,Yok
2023-11-10,2023,Ligue 1,Montpellier,Nice,0 - 0,0 - 0,X,0,Yok
2023-11-11,2023,Ligue 1,Reims,Paris Saint Germain,0 - 3,0 - 1,2,3,Yok
2023-11-11,2023,Ligue 1,Le Havre,Monaco,0 - 0,0 - 0,X,0,Yok
2023-11-12,2023,Ligue 1,Lille,Toulouse,1 - 1,1 - 0,X,2,Evet
2023-11-12,2023,Ligue 1,Clermont Foot,Lorient,1 - 0,0 - 0,1,1,Yok
2023-11-12,2023,Ligue 1,Metz,Nantes,3 - 1,2 - 1,1,4,Evet
2023-11-12,2023,Ligue 1,Rennes,Lyon,0 - 1,0 - 0,2,1,Yok
2023-11-12,2023,Ligue 1,Lens,Marseille,1 - 0,0 - 0,1,1,Yok
2023-11-24,2023,Ligue 1,Paris Saint Germain,Monaco,5 - 2,2 - 1,1,7,Evet
2023-11-25,2023,Ligue 1,Clermont Foot,Lens,0 - 3,0 - 1,2,3,Yok
2023-11-25,2023,Ligue 1,Strasbourg,Marseille,1 - 1,1 - 1,X,2,Evet
2023-11-26,2023,Ligue 1,Nice,Toulouse,1 - 0,0 - 0,1,1,Yok
2023-11-26,2023,Ligue 1,Montpellier,Stade Brestois 29,1 - 3,0 - 1,2,4,Evet
2023-11-26,2023,Ligue 1,Nantes,Le Havre,0 - 0,0 - 0,X,0,Yok
2023-11-26,2023,Ligue 1,Lorient,Metz,2 - 3,2 - 1,2,5,Evet
2023-11-26,2023,Ligue 1,Rennes,Reims,3 - 1,1 - 1,1,4,Evet
2023-11-26,2023,Ligue 1,Lyon,Lille,0 - 2,0 - 2,2,2,Yok
2023-11-29,2023,Ligue 1,Montpellier,Clermont Foot,1 - 1,0 - 1,X,2,Evet
2023-12-01,2023,Ligue 1,Reims,Strasbourg,2 - 1,2 - 0,1,3,Evet
2023-12-02,2023,Ligue 1,Lens,Lyon,3 - 2,1 - 1,1,5,Evet
2023-12-02,2023,Ligue 1,Nantes,Nice,1 - 0,1 - 0,1,1,Yok
2023-12-03,2023,Ligue 1,Le Havre,Paris Saint Germain,0 - 2,0 - 1,2,2,Yok
2023-12-03,2023,Ligue 1,Monaco,Montpellier,2 - 0,1 - 0,1,2,Yok
2023-12-03,2023,Ligue 1,Toulouse,Lorient,1 - 1,0 - 0,X,2,Evet
2023-12-03,2023,Ligue 1,Stade Brestois 29,Clermont Foot,3 - 0,2 - 0,1,3,Yok
2023-12-03,2023,Ligue 1,Lille,Metz,2 - 0,2 - 0,1,2,Yok
2023-12-03,2023,Ligue 1,Marseille,Rennes,2 - 0,1 - 0,1,2,Yok
2023-12-06,2023,Ligue 1,Marseille,Lyon,3 - 0,2 - 0,1,3,Yok
2023-12-07,2023,Ligue 1,Stade Brestois 29,Strasbourg,1 - 1,1 - 0,X,2,Evet
2023-12-08,2023,Ligue 1,Montpellier,Lens,0 - 0,0 - 0,X,0,Yok
2023-12-09,2023,Ligue 1,Rennes,Monaco,1 - 2,0 - 0,2,3,Evet
2023-12-09,2023,Ligue 1,Paris Saint Germain,Nantes,2 - 1,1 - 0,1,3,Evet
2023-12-10,2023,Ligue 1,Nice,Reims,2 - 1,0 - 0,1,3,Evet
2023-12-10,2023,Ligue 1,Strasbourg,Le Havre,2 - 1,1 - 0,1,3,Evet
2023-12-10,2023,Ligue 1,Clermont Foot,Lille,0 - 0,0 - 0,X,0,Yok
2023-12-10,2023,Ligue 1,Metz,Stade Brestois 29,0 - 1,0 - 0,2,1,Yok
2023-12-10,2023,Ligue 1,Lyon,Toulouse,3 - 0,2 - 0,1,3,Yok
2023-12-10,2023,Ligue 1,Lorient,Marseille,2 - 4,1 - 4,2,6,Evet
2023-12-15,2023,Ligue 1,Monaco,Lyon,0 - 1,0 - 0,2,1,Yok
2023-12-16,2023,Ligue 1,Le Havre,Nice,3 - 1,2 - 0,1,4,Evet
2023-12-16,2023,Ligue 1,Lens,Reims,2 - 0,1 - 0,1,2,Yok
2023-12-17,2023,Ligue 1,Nantes,Stade Brestois 29,0 - 2,0 - 0,2,2,Yok
2023-12-17,2023,Ligue 1,Toulouse,Rennes,0 - 0,0 - 0,X,0,Yok
2023-12-17,2023,Ligue 1,Lorient,Strasbourg,1 - 2,0 - 1,2,3,Evet
2023-12-17,2023,Ligue 1,Metz,Montpellier,0 - 1,0 - 1,2,1,Yok
2023-12-17,2023,Ligue 1,Marseille,Clermont Foot,2 - 1,2 - 0,1,3,Evet
2023-12-17,2023,Ligue 1,Lille,Paris Saint Germain,1 - 1,0 - 0,X,2,Evet
2023-12-20,2023,Ligue 1,Lyon,Nantes,1 - 0,0 - 0,1,1,Yok
2023-12-20,2023,Ligue 1,Montpellier,Marseille,1 - 1,1 - 0,X,2,Evet
2023-12-20,2023,Ligue 1,Nice,Lens,2 - 0,0 - 0,1,2,Yok
2023-12-20,2023,Ligue 1,Paris Saint Germain,Metz,3 - 1,0 - 0,1,4,Evet
2023-12-20,2023,Ligue 1,Reims,Le Havre,1 - 0,1 - 0,1,1,Yok
2023-12-20,2023,Ligue 1,Strasbourg,Lille,2 - 1,1 - 1,1,3,Evet
2023-12-20,2023,Ligue 1,Toulouse,Monaco,1 - 2,1 - 2,2,3,Evet
2023-12-20,2023,Ligue 1,Clermont Foot,Rennes,1 - 3,1 - 0,2,4,Evet
2023-12-20,2023,Ligue 1,Stade Brestois 29,Lorient,4 - 0,4 - 0,1,4,Yok
2024-01-12,2023,Ligue 1,Marseille,Strasbourg,1 - 1,1 - 0,X,2,Evet
2024-01-13,2023,Ligue 1,Monaco,Reims,1 - 3,0 - 1,2,4,Evet
2024-01-13,2023,Ligue 1,Rennes,Nice,2 - 0,1 - 0,1,2,Yok
2024-01-14,2023,Ligue 1,Lille,Lorient,3 - 0,1 - 0,1,3,Yok
2024-01-14,2023,Ligue 1,Nantes,Clermont Foot,1 - 2,0 - 1,2,3,Evet
2024-01-14,2023,Ligue 1,Stade Brestois 29,Montpellier,2 - 0,0 - 0,1,2,Yok
2024-01-14,2023,Ligue 1,Metz,Toulouse,0 - 1,0 - 1,2,1,Yok
2024-01-14,2023,Ligue 1,Le Havre,Lyon,3 - 1,1 - 0,1,4,Evet
2024-01-14,2023,Ligue 1,Lens,Paris Saint Germain,0 - 2,0 - 1,2,2,Yok
2024-01-26,2023,Ligue 1,Lyon,Rennes,2 - 3,0 - 3,2,5,Evet
2024-01-27,2023,Ligue 1,Nice,Metz,1 - 0,0 - 0,1,1,Yok
2024-01-27,2023,Ligue 1,Marseille,Monaco,2 - 2,1 - 2,X,4,Evet
2024-01-28,2023,Ligue 1,Montpellier,Lille,0 - 0,0 - 0,X,0,Yok
2024-01-28,2023,Ligue 1,Reims,Nantes,0 - 0,0 - 0,X,0,Yok
2024-01-28,2023,Ligue 1,Lorient,Le Havre,3 - 3,1 - 1,X,6,Evet
2024-01-28,2023,Ligue 1,Clermont Foot,Strasbourg,1 - 1,0 - 1,X,2,Evet
2024-01-28,2023,Ligue 1,Toulouse,Lens,0 - 2,0 - 1,2,2,Yok
2024-01-28,2023,Ligue 1,Paris Saint Germain,Stade Brestois 29,2 - 2,2 - 0,X,4,Evet
2024-02-02,2023,Ligue 1,Strasbourg,Paris Saint Germain,1 - 2,0 - 1,2,3,Evet
2024-02-03,2023,Ligue 1,Rennes,Montpellier,2 - 1,1 - 0,1,3,Evet
2024-02-03,2023,Ligue 1,Nantes,Lens,0 - 1,0 - 0,2,1,Yok
2024-02-04,2023,Ligue 1,Monaco,Le Havre,1 - 1,0 - 0,X,2,Evet
2024-02-04,2023,Ligue 1,Lille,Clermont Foot,4 - 0,4 - 0,1,4,Yok
2024-02-04,2023,Ligue 1,Reims,Toulouse,2 - 3,0 - 3,2,5,Evet
2024-02-04,2023,Ligue 1,Metz,Lorient,1 - 2,1 - 1,2,3,Evet
2024-02-04,2023,Ligue 1,Stade Brestois 29,Nice,0 - 0,0 - 0,X,0,Yok
2024-02-04,2023,Ligue 1,Lyon,Marseille,1 - 0,1 - 0,1,1,Yok
2024-02-09,2023,Ligue 1,Marseille,Metz,1 - 1,0 - 0,X,2,Evet
2024-02-10,2023,Ligue 1,Lens,Strasbourg,3 - 1,2 - 1,1,4,Evet
2024-02-10,2023,Ligue 1,Paris Saint Germain,Lille,3 - 1,2 - 1,1,4,Evet
2024-02-11,2023,Ligue 1,Le Havre,Rennes,0 - 1,0 - 0,2,1,Yok
2024-02-11,2023,Ligue 1,Toulouse,Nantes,1 - 2,0 - 1,2,3,Evet
2024-02-11,2023,Ligue 1,Lorient,Reims,2 - 0,0 - 0,1,2,Yok
2024-02-11,2023,Ligue 1,Clermont Foot,Stade Brestois 29,1 - 1,0 - 0,X,2,Evet
2024-02-11,2023,Ligue 1,Montpellier,Lyon,1 - 2,1 - 0,2,3,Evet
2024-02-11,2023,Ligue 1,Nice,Monaco,2 - 3,1 - 1,2,5,Evet
2024-02-16,2023,Ligue 1,Lyon,Nice,1 - 0,1 - 0,1,1,Yok
2024-02-17,2023,Ligue 1,Lille,Le Havre,3 - 0,2 - 0,1,3,Yok
2024-02-17,2023,Ligue 1,Nantes,Paris Saint Germain,0 - 2,0 - 0,2,2,Yok
2024-02-18,2023,Ligue 1,Strasbourg,Lorient,1 - 3,0 - 2,2,4,Evet
2024-02-18,2023,Ligue 1,Montpellier,Metz,3 - 0,1 - 0,1,3,Yok
2024-02-18,2023,Ligue 1,Monaco,Toulouse,1 - 2,0 - 1,2,3,Evet
2024-02-18,2023,Ligue 1,Rennes,Clermont Foot,3 - 1,1 - 0,1,4,Evet
2024-02-18,2023,Ligue 1,Reims,Lens,1 - 1,1 - 1,X,2,Evet
2024-02-18,2023,Ligue 1,Stade Brestois 29,Marseille,1 - 0,0 - 0,1,1,Yok
2024-02-23,2023,Ligue 1,Metz,Lyon,1 - 2,1 - 1,2,3,Evet
2024-02-24,2023,Ligue 1,Lorient,Nantes,0 - 1,0 - 0,2,1,Yok
2024-02-24,2023,Ligue 1,Strasbourg,Stade Brestois 29,0 - 3,0 - 2,2,3,Yok
2024-02-25,2023,Ligue 1,Lens,Monaco,2 - 3,1 - 2,2,5,Evet
2024-02-25,2023,Ligue 1,Nice,Clermont Foot,0 - 0,0 - 0,X,0,Yok
2024-02-25,2023,Ligue 1,Toulouse,Lille,3 - 1,0 - 1,1,4,Evet
2024-02-25,2023,Ligue 1,Le Havre,Reims,1 - 2,0 - 0,2,3,Evet
2024-02-25,2023,Ligue 1,Paris Saint Germain,Rennes,1 - 1,0 - 1,X,2,Evet
2024-02-25,2023,Ligue 1,Marseille,Montpellier,4 - 1,2 - 1,1,5,Evet
2024-03-01,2023,Ligue 1,Monaco,Paris Saint Germain,0 - 0,0 - 0,X,0,Yok
2024-03-02,2023,Ligue 1,Reims,Lille,0 - 1,0 - 0,2,1,Yok
2024-03-02,2023,Ligue 1,Clermont Foot,Marseille,1 - 5,0 - 1,2,6,Evet
2024-03-03,2023,Ligue 1,Toulouse,Nice,2 - 1,0 - 1,1,3,Evet
2024-03-03,2023,Ligue 1,Montpellier,Strasbourg,2 - 2,0 - 0,X,4,Evet
2024-03-03,2023,Ligue 1,Nantes,Metz,0 - 2,0 - 0,2,2,Yok
2024-03-03,2023,Ligue 1,Stade Brestois 29,Le Havre,1 - 0,1 - 0,1,1,Yok
2024-03-03,2023,Ligue 1,Rennes,Lorient,1 - 2,0 - 0,2,3,Evet
2024-03-03,2023,Ligue 1,Lyon,Lens,0 - 3,0 - 1,2,3,Yok
2024-03-08,2023,Ligue 1,Nice,Montpellier,1 - 2,1 - 2,2,3,Evet
2024-03-09,2023,Ligue 1,Lorient,Lyon,0 - 2,0 - 0,2,2,Yok
2024-03-09,2023,Ligue 1,Lens,Stade Brestois 29,1 - 0,1 - 0,1,1,Yok
2024-03-10,2023,Ligue 1,Paris Saint Germain,Reims,2 - 2,2 - 2,X,4,Evet
2024-03-10,2023,Ligue 1,Strasbourg,Monaco,0 - 1,0 - 0,2,1,Yok
2024-03-10,2023,Ligue 1,Le Havre,Toulouse,1 - 0,0 - 0,1,1,Yok
2024-03-10,2023,Ligue 1,Metz,Clermont Foot,1 - 0,1 - 0,1,1,Yok
2024-03-10,2023,Ligue 1,Lille,Rennes,2 - 2,0 - 2,X,4,Evet
2024-03-10,2023,Ligue 1,Marseille,Nantes,2 - 0,1 - 0,1,2,Yok
2024-03-15,2023,Ligue 1,Toulouse,Lyon,2 - 3,0 - 1,2,5,Evet
2024-03-16,2023,Ligue 1,Nantes,Strasbourg,1 - 3,1 - 1,2,4,Evet
2024-03-16,2023,Ligue 1,Lens,Nice,1 - 3,0 - 1,2,4,Evet
2024-03-17,2023,Ligue 1,Stade Brestois 29,Lille,1 - 1,0 - 0,X,2,Evet
2024-03-17,2023,Ligue 1,Monaco,Lorient,2 - 2,1 - 1,X,4,Evet
2024-03-17,2023,Ligue 1,Reims,Metz,2 - 1,1 - 1,1,3,Evet
2024-03-17,2023,Ligue 1,Clermont Foot,Le Havre,2 - 1,2 - 1,1,3,Evet
2024-03-17,2023,Ligue 1,Rennes,Marseille,2 - 0,1 - 0,1,2,Yok
2024-03-17,2023,Ligue 1,Montpellier,Paris Saint Germain,2 - 6,2 - 2,2,8,Evet
2024-03-29,2023,Ligue 1,Lille,Lens,2 - 1,1 - 0,1,3,Evet
2024-03-30,2023,Ligue 1,Metz,Monaco,2 - 5,0 - 3,2,7,Evet
2024-03-30,2023,Ligue 1,Lyon,Reims,1 - 1,0 - 0,X,2,Evet
2024-03-31,2023,Ligue 1,Lorient,Stade Brestois 29,0 - 1,0 - 0,2,1,Yok
2024-03-31,2023,Ligue 1,Nice,Nantes,1 - 2,0 - 1,2,3,Evet
2024-03-31,2023,Ligue 1,Clermont Foot,Toulouse,0 - 3,0 - 1,2,3,Yok
2024-03-31,2023,Ligue 1,Le Havre,Montpellier,0 - 2,0 - 0,2,2,Yok
2024-03-31,2023,Ligue 1,Strasbourg,Rennes,2 - 0,0 - 0,1,2,Yok
2024-03-31,2023,Ligue 1,Marseille,Paris Saint Germain,0 - 2,0 - 0,2,2,Yok
2024-04-05,2023,Ligue 1,Lille,Marseille,3 - 1,0 - 0,1,4,Evet
2024-04-06,2023,Ligue 1,Lens,Le Havre,1 - 1,0 - 0,X,2,Evet
2024-04-06,2023,Ligue 1,Paris Saint Germain,Clermont Foot,1 - 1,0 - 1,X,2,Evet
2024-04-07,2023,Ligue 1,Stade Brestois 29,Metz,4 - 3,3 - 1,1,7,Evet
2024-04-07,2023,Ligue 1,Montpellier,Lorient,2 - 0,0 - 0,1,2,Yok
2024-04-07,2023,Ligue 1,Reims,Nice,0 - 0,0 - 0,X,0,Yok
2024-04-07,2023,Ligue 1,Toulouse,Strasbourg,0 - 0,0 - 0,X,0,Yok
2024-04-07,2023,Ligue 1,Monaco,Rennes,1 - 0,1 - 0,1,1,Yok
2024-04-07,2023,Ligue 1,Nantes,Lyon,1 - 3,1 - 0,2,4,Evet
2024-04-12,2023,Ligue 1,Metz,Lens,2 - 1,2 - 1,1,3,Evet
2024-04-13,2023,Ligue 1,Strasbourg,Reims,3 - 1,1 - 1,1,4,Evet
2024-04-13,2023,Ligue 1,Rennes,Toulouse,1 - 2,1 - 2,2,3,Evet
2024-04-14,2023,Ligue 1,Le Havre,Nantes,0 - 1,0 - 0,2,1,Yok
2024-04-14,2023,Ligue 1,Clermont Foot,Montpellier,1 - 1,1 - 0,X,2,Evet
2024-04-14,2023,Ligue 1,Lyon,Stade Brestois 29,4 - 3,1 - 0,1,7,Evet
2024-04-19,2023,Ligue 1,Nice,Lorient,3 - 0,1 - 0,1,3,Yok
2024-04-20,2023,Ligue 1,Nantes,Rennes,0 - 3,0 - 0,2,3,Yok
2024-04-20,2023,Ligue 1,Lens,Clermont Foot,1 - 0,1 - 0,1,1,Yok
2024-04-21,2023,Ligue 1,Lille,Strasbourg,1 - 0,1 - 0,1,1,Yok
2024-04-21,2023,Ligue 1,Reims,Montpellier,1 - 2,0 - 1,2,3,Evet
2024-04-21,2023,Ligue 1,Le Havre,Metz,0 - 1,0 - 0,2,1,Yok
2024-04-21,2023,Ligue 1,Stade Brestois 29,Monaco,0 - 2,0 - 1,2,2,Yok
2024-04-21,2023,Ligue 1,Toulouse,Marseille,2 - 2,1 - 1,X,4,Evet
2024-04-21,2023,Ligue 1,Paris Saint Germain,Lyon,4 - 1,4 - 1,1,5,Evet
2024-04-24,2023,Ligue 1,Lorient,Paris Saint Germain,1 - 4,0 - 2,2,5,Evet
2024-04-24,2023,Ligue 1,Marseille,Nice,2 - 2,1 - 1,X,4,Evet
2024-04-24,2023,Ligue 1,Monaco,Lille,1 - 0,0 - 0,1,1,Yok
2024-04-26,2023,Ligue 1,Montpellier,Nantes,1 - 1,1 - 1,X,2,Evet
2024-04-27,2023,Ligue 1,Paris Saint Germain,Le Havre,3 - 3,1 - 2,X,6,Evet
2024-04-28,2023,Ligue 1,Metz,Lille,1 - 2,1 - 2,2,3,Evet
2024-04-28,2023,Ligue 1,Strasbourg,Nice,1 - 3,1 - 1,2,4,Evet
2024-04-28,2023,Ligue 1,Lorient,Toulouse,1 - 2,1 - 0,2,3,Evet
2024-04-28,2023,Ligue 1,Clermont Foot,Reims,4 - 1,1 - 1,1,5,Evet
2024-04-28,2023,Ligue 1,Rennes,Stade Brestois 29,4 - 5,2 - 1,2,9,Evet
2024-04-28,2023,Ligue 1,Lyon,Monaco,3 - 2,2 - 1,1,5,Evet
2024-04-28,2023,Ligue 1,Marseille,Lens,2 - 1,1 - 0,1,3,Evet
2024-05-03,2023,Ligue 1,Toulouse,Montpellier,1 - 2,1 - 1,2,3,Evet
2024-05-03,2023,Ligue 1,Lens,Lorient,2 - 0,0 - 0,1,2,Yok
2024-05-04,2023,Ligue 1,Le Havre,Strasbourg,3 - 1,1 - 0,1,4,Evet
2024-05-04,2023,Ligue 1,Monaco,Clermont Foot,4 - 1,2 - 1,1,5,Evet
2024-05-04,2023,Ligue 1,Metz,Rennes,2 - 3,2 - 1,2,5,Evet
2024-05-04,2023,Ligue 1,Stade Brestois 29,Nantes,0 - 0,0 - 0,X,0,Yok
2024-05-06,2023,Ligue 1,Lille,Lyon,3 - 4,2 - 0,2,7,Evet
2024-05-10,2023,Ligue 1,Nice,Le Havre,1 - 0,1 - 0,1,1,Yok
2024-05-10,2023,Ligue 1,Stade Brestois 29,Reims,1 - 1,1 - 1,X,2,Evet
2024-05-12,2023,Ligue 1,Marseille,Lorient,3 - 1,2 - 1,1,4,Evet
2024-05-12,2023,Ligue 1,Montpellier,Monaco,0 - 2,0 - 0,2,2,Yok
2024-05-12,2023,Ligue 1,Nantes,Lille,1 - 2,0 - 2,2,3,Evet
2024-05-12,2023,Ligue 1,Paris Saint Germain,Toulouse,1 - 3,1 - 1,2,4,Evet
2024-05-12,2023,Ligue 1,Rennes,Lens,1 - 1,0 - 0,X,2,Evet
2024-05-12,2023,Ligue 1,Strasbourg,Metz,2 - 1,0 - 0,1,3,Evet
2024-05-12,2023,Ligue 1,Clermont Foot,Lyon,0 - 1,0 - 0,2,1,Yok
2024-05-15,2023,Ligue 1,Nice,Paris Saint Germain,1 - 2,1 - 2,2,3,Evet
2024-05-15,2023,Ligue 1,Reims,Marseille,1 - 0,1 - 0,1,1,Yok
2024-05-19,2023,Ligue 1,Lille,Nice,2 - 2,0 - 1,X,4,Evet
2024-05-19,2023,Ligue 1,Lyon,Strasbourg,2 - 1,1 - 0,1,3,Evet
2024-05-19,2023,Ligue 1,Monaco,Nantes,4 - 0,3 - 0,1,4,Yok
2024-05-19,2023,Ligue 1,Reims,Rennes,2 - 1,0 - 0,1,3,Evet
2024-05-19,2023,Ligue 1,Toulouse,Stade Brestois 29,0 - 3,0 - 0,2,3,Yok
2024-05-19,2023,Ligue 1,Lorient,Clermont Foot,5 - 0,2 - 0,1,5,Yok
2024-05-19,2023,Ligue 1,Le Havre,Marseille,1 - 2,0 - 0,2,3,Evet
2024-05-19,2023,Ligue 1,Metz,Paris Saint Germain,0 - 2,0 - 2,2,2,Yok
2024-05-19,2023,Ligue 1,Lens,Montpellier,2 - 2,2 - 0,X,4,Evet
2024-05-30,2023,Ligue 1,Saint Etienne,Metz,2 - 1,1 - 1,1,3,Evet
2024-06-02,2023,Ligue 1,Metz,Saint Etienne,2 - 2,2 - 1,X,4,Evet
2022-08-05,2022,Ligue 1,Lyon,Ajaccio,2 - 1,2 - 1,1,3,Evet
2022-08-06,2022,Ligue 1,Strasbourg,Monaco,1 - 2,0 - 1,2,3,Evet
2022-08-06,2022,Ligue 1,Clermont Foot,Paris Saint Germain,0 - 5,0 - 3,2,5,Yok
2022-08-07,2022,Ligue 1,Toulouse,Nice,1 - 1,1 - 0,X,2,Evet
2022-08-07,2022,Ligue 1,Angers,Nantes,0 - 0,0 - 0,X,0,Yok
2022-08-07,2022,Ligue 1,Lille,Auxerre,4 - 1,3 - 0,1,5,Evet
2022-08-07,2022,Ligue 1,Montpellier,Estac Troyes,3 - 2,2 - 2,1,5,Evet
2022-08-07,2022,Ligue 1,Lens,Stade Brestois 29,3 - 2,1 - 0,1,5,Evet
2022-08-07,2022,Ligue 1,Rennes,Lorient,0 - 1,0 - 0,2,1,Yok
2022-08-07,2022,Ligue 1,Marseille,Reims,4 - 1,2 - 0,1,5,Evet
2022-08-12,2022,Ligue 1,Nantes,Lille,1 - 1,1 - 0,X,2,Evet
2022-08-13,2022,Ligue 1,Monaco,Rennes,1 - 1,0 - 0,X,2,Evet
2022-08-13,2022,Ligue 1,Paris Saint Germain,Montpellier,5 - 2,2 - 0,1,7,Evet
2022-08-14,2022,Ligue 1,Reims,Clermont Foot,2 - 4,2 - 0,2,6,Evet
2022-08-14,2022,Ligue 1,Ajaccio,Lens,0 - 0,0 - 0,X,0,Yok
2022-08-14,2022,Ligue 1,Auxerre,Angers,2 - 2,2 - 1,X,4,Evet
2022-08-14,2022,Ligue 1,Estac Troyes,Toulouse,0 - 3,0 - 1,2,3,Yok
2022-08-14,2022,Ligue 1,Nice,Strasbourg,1 - 1,1 - 0,X,2,Evet
2022-08-14,2022,Ligue 1,Stade Brestois 29,Marseille,1 - 1,0 - 1,X,2,Evet
2022-08-19,2022,Ligue 1,Lyon,Estac Troyes,4 - 1,1 - 1,1,5,Evet
2022-08-20,2022,Ligue 1,Monaco,Lens,1 - 4,1 - 2,2,5,Evet
2022-08-20,2022,Ligue 1,Marseille,Nantes,2 - 1,0 - 0,1,3,Evet
2022-08-21,2022,Ligue 1,Strasbourg,Reims,1 - 1,1 - 0,X,2,Evet
2022-08-21,2022,Ligue 1,Angers,Stade Brestois 29,1 - 3,0 - 2,2,4,Evet
2022-08-21,2022,Ligue 1,Montpellier,Auxerre,1 - 2,1 - 0,2,3,Evet
2022-08-21,2022,Ligue 1,Toulouse,Lorient,2 - 2,1 - 1,X,4,Evet
2022-08-21,2022,Ligue 1,Clermont Foot,Nice,1 - 0,1 - 0,1,1,Yok
2022-08-21,2022,Ligue 1,Rennes,Ajaccio,2 - 1,1 - 0,1,3,Evet
2022-08-21,2022,Ligue 1,Lille,Paris Saint Germain,1 - 7,0 - 4,2,8,Evet
2022-08-26,2022,Ligue 1,Ajaccio,Lille,1 - 3,0 - 2,2,4,Evet
2022-08-27,2022,Ligue 1,Auxerre,Strasbourg,1 - 0,1 - 0,1,1,Yok
2022-08-27,2022,Ligue 1,Lens,Rennes,2 - 1,0 - 0,1,3,Evet
2022-08-28,2022,Ligue 1,Nantes,Toulouse,3 - 1,0 - 1,1,4,Evet
2022-08-28,2022,Ligue 1,Nice,Marseille,0 - 3,0 - 3,2,3,Yok
