Tarih,Sezon,Lig,Ev Sahibi,Deplasman,MS Skor,IY Skor,MS Sonucu,Toplam Gol,KG Var
2022-07-24,2022,Bundesliga,Austria Lustenau,WSG Wattens,2 - 1,1 - 0,1,3,Evet
2022-07-30,2022,Bundesliga,SCR Altach,Wolfsberger AC,2 - 2,1 - 0,X,4,Evet
2022-07-30,2022,Bundesliga,Ried,Austria Lustenau,1 - 0,1 - 0,1,1,Yok
2022-07-30,2022,Bundesliga,Sturm Graz,Red Bull Salzburg,2 - 1,1 - 0,1,3,Evet
2022-07-31,2022,Bundesliga,Austria Vienna,Lask Linz,1 - 1,0 - 0,X,2,Evet
2022-07-31,2022,Bundesliga,WSG Wattens,TSV Hartberg,2 - 1,1 - 1,1,3,Evet
2022-07-31,2022,Bundesliga,Austria Klagenfurt,Rapid Vienna,0 - 1,0 - 0,2,1,Yok
2022-08-06,2022,Bundesliga,Wolfsberger AC,Lask Linz,1 - 5,0 - 4,2,6,Evet
2022-08-06,2022,Bundesliga,Ried,Sturm Graz,1 - 1,0 - 1,X,2,Evet
2022-08-06,2022,Bundesliga,TSV Hartberg,Red Bull Salzburg,0 - 2,0 - 0,2,2,Yok
2022-08-07,2022,Bundesliga,SCR Altach,Austria Vienna,3 - 2,0 - 1,1,5,Evet
2022-08-07,2022,Bundesliga,Rapid Vienna,Austria Lustenau,1 - 1,1 - 0,X,2,Evet
2022-08-07,2022,Bundesliga,WSG Wattens,Austria Klagenfurt,2 - 2,2 - 0,X,4,Evet
2022-08-13,2022,Bundesliga,Austria Vienna,WSG Wattens,2 - 1,1 - 0,1,3,Evet
2022-08-13,2022,Bundesliga,Austria Klagenfurt,Ried,1 - 0,0 - 0,1,1,Yok
2022-08-13,2022,Bundesliga,Sturm Graz,SCR Altach,4 - 0,1 - 0,1,4,Yok
2022-08-14,2022,Bundesliga,Red Bull Salzburg,Wolfsberger AC,2 - 1,2 - 0,1,3,Evet
2022-08-14,2022,Bundesliga,Lask Linz,Rapid Vienna,2 - 1,2 - 0,1,3,Evet
2022-08-14,2022,Bundesliga,Austria Lustenau,TSV Hartberg,4 - 1,2 - 1,1,5,Evet
2022-08-20,2022,Bundesliga,Red Bull Salzburg,Austria Klagenfurt,2 - 0,0 - 0,1,2,Yok
2022-08-20,2022,Bundesliga,SCR Altach,Austria Lustenau,1 - 2,1 - 1,2,3,Evet
2022-08-20,2022,Bundesliga,Sturm Graz,Lask Linz,0 - 1,0 - 0,2,1,Yok
2022-08-21,2022,Bundesliga,Wolfsberger AC,Austria Vienna,1 - 2,1 - 1,2,3,Evet
2022-08-21,2022,Bundesliga,Ried,WSG Wattens,1 - 2,1 - 0,2,3,Evet
2022-08-27,2022,Bundesliga,TSV Hartberg,Ried,2 - 0,0 - 0,1,2,Yok
2022-08-27,2022,Bundesliga,Austria Lustenau,Red Bull Salzburg,0 - 6,0 - 2,2,6,Yok
2022-08-27,2022,Bundesliga,Lask Linz,SCR Altach,4 - 1,1 - 0,1,5,Evet
2022-08-28,2022,Bundesliga,Rapid Vienna,Sturm Graz,1 - 2,1 - 1,2,3,Evet
2022-08-28,2022,Bundesliga,WSG Wattens,Wolfsberger AC,1 - 3,1 - 1,2,4,Evet
2022-08-28,2022,Bundesliga,Austria Klagenfurt,Austria Vienna,3 - 3,1 - 1,X,6,Evet
2022-09-03,2022,Bundesliga,Red Bull Salzburg,WSG Wattens,2 - 0,1 - 0,1,2,Yok
2022-09-03,2022,Bundesliga,Austria Vienna,Austria Lustenau,2 - 2,1 - 2,X,4,Evet
2022-09-03,2022,Bundesliga,Sturm Graz,TSV Hartberg,0 - 0,0 - 0,X,0,Yok
2022-09-04,2022,Bundesliga,SCR Altach,Rapid Vienna,0 - 1,0 - 1,2,1,Yok
2022-09-04,2022,Bundesliga,Wolfsberger AC,Austria Klagenfurt,3 - 4,2 - 2,2,7,Evet
2022-09-04,2022,Bundesliga,Lask Linz,Ried,1 - 1,1 - 0,X,2,Evet
2022-09-10,2022,Bundesliga,Rapid Vienna,Wolfsberger AC,1 - 3,0 - 2,2,4,Evet
2022-09-10,2022,Bundesliga,Ried,Red Bull Salzburg,0 - 3,0 - 2,2,3,Yok
2022-09-10,2022,Bundesliga,WSG Wattens,SCR Altach,0 - 0,0 - 0,X,0,Yok
2022-09-11,2022,Bundesliga,TSV Hartberg,Austria Vienna,0 - 3,0 - 1,2,3,Yok
2022-09-11,2022,Bundesliga,Austria Lustenau,Lask Linz,1 - 1,0 - 1,X,2,Evet
2022-09-11,2022,Bundesliga,Austria Klagenfurt,Sturm Graz,0 - 2,0 - 0,2,2,Yok
2022-09-17,2022,Bundesliga,SCR Altach,Austria Klagenfurt,1 - 4,1 - 1,2,5,Evet
2022-09-17,2022,Bundesliga,Wolfsberger AC,TSV Hartberg,3 - 1,1 - 1,1,4,Evet
2022-09-17,2022,Bundesliga,Lask Linz,WSG Wattens,1 - 4,1 - 3,2,5,Evet
2022-09-18,2022,Bundesliga,Austria Vienna,Ried,3 - 0,1 - 0,1,3,Yok
2022-09-18,2022,Bundesliga,Sturm Graz,Austria Lustenau,2 - 0,1 - 0,1,2,Yok
2022-09-18,2022,Bundesliga,Red Bull Salzburg,Rapid Vienna,1 - 1,1 - 1,X,2,Evet
2022-10-01,2022,Bundesliga,Red Bull Salzburg,Lask Linz,1 - 1,0 - 0,X,2,Evet
2022-10-01,2022,Bundesliga,WSG Wattens,Rapid Vienna,0 - 5,0 - 1,2,5,Yok
2022-10-01,2022,Bundesliga,Austria Lustenau,Wolfsberger AC,1 - 3,1 - 1,2,4,Evet
2022-10-02,2022,Bundesliga,Ried,SCR Altach,2 - 3,2 - 1,2,5,Evet
2022-10-02,2022,Bundesliga,TSV Hartberg,Austria Klagenfurt,2 - 3,1 - 2,2,5,Evet
2022-10-02,2022,Bundesliga,Austria Vienna,Sturm Graz,0 - 3,0 - 1,2,3,Yok
2022-10-08,2022,Bundesliga,SCR Altach,Red Bull Salzburg,2 - 3,0 - 0,2,5,Evet
2022-10-08,2022,Bundesliga,Lask Linz,TSV Hartberg,0 - 3,0 - 0,2,3,Yok
2022-10-08,2022,Bundesliga,Austria Klagenfurt,Austria Lustenau,2 - 1,1 - 0,1,3,Evet
2022-10-09,2022,Bundesliga,Sturm Graz,WSG Wattens,2 - 1,2 - 1,1,3,Evet
2022-10-09,2022,Bundesliga,Wolfsberger AC,Ried,1 - 2,0 - 2,2,3,Evet
2022-10-09,2022,Bundesliga,Rapid Vienna,Austria Vienna,1 - 2,0 - 2,2,3,Evet
2022-10-15,2022,Bundesliga,Ried,Rapid Vienna,1 - 0,0 - 0,1,1,Yok
2022-10-15,2022,Bundesliga,WSG Wattens,Austria Lustenau,3 - 2,3 - 0,1,5,Evet
2022-10-15,2022,Bundesliga,Austria Klagenfurt,Lask Linz,1 - 3,0 - 1,2,4,Evet
2022-10-16,2022,Bundesliga,SCR Altach,TSV Hartberg,1 - 0,0 - 0,1,1,Yok
2022-10-16,2022,Bundesliga,Sturm Graz,Wolfsberger AC,3 - 2,0 - 1,1,5,Evet
2022-10-16,2022,Bundesliga,Austria Vienna,Red Bull Salzburg,1 - 3,1 - 1,2,4,Evet
2022-10-22,2022,Bundesliga,Red Bull Salzburg,Sturm Graz,0 - 0,0 - 0,X,0,Yok
2022-10-22,2022,Bundesliga,Rapid Vienna,Austria Klagenfurt,0 - 1,0 - 1,2,1,Yok
2022-10-22,2022,Bundesliga,TSV Hartberg,WSG Wattens,1 - 5,1 - 2,2,6,Evet
2022-10-23,2022,Bundesliga,Wolfsberger AC,SCR Altach,2 - 3,2 - 2,2,5,Evet
2022-10-23,2022,Bundesliga,Austria Lustenau,Ried,0 - 0,0 - 0,X,0,Yok
2022-10-23,2022,Bundesliga,Lask Linz,Austria Vienna,2 - 2,0 - 0,X,4,Evet
2022-10-26,2022,Bundesliga,Rapid Vienna,TSV Hartberg,5 - 1,1 - 1,1,6,Evet
2022-10-29,2022,Bundesliga,Red Bull Salzburg,TSV Hartberg,1 - 0,0 - 0,1,1,Yok
2022-10-29,2022,Bundesliga,Austria Lustenau,Rapid Vienna,3 - 3,1 - 0,X,6,Evet
2022-10-29,2022,Bundesliga,Austria Klagenfurt,WSG Wattens,2 - 3,1 - 2,2,5,Evet
2022-10-30,2022,Bundesliga,Austria Vienna,SCR Altach,2 - 1,0 - 1,1,3,Evet
2022-10-30,2022,Bundesliga,Lask Linz,Wolfsberger AC,4 - 1,3 - 0,1,5,Evet
2022-10-30,2022,Bundesliga,Sturm Graz,Ried,2 - 1,1 - 0,1,3,Evet
2022-11-05,2022,Bundesliga,Wolfsberger AC,Red Bull Salzburg,1 - 2,0 - 2,2,3,Evet
2022-11-05,2022,Bundesliga,Ried,Austria Klagenfurt,2 - 2,1 - 0,X,4,Evet
2022-11-05,2022,Bundesliga,TSV Hartberg,Austria Lustenau,1 - 1,0 - 1,X,2,Evet
2022-11-06,2022,Bundesliga,SCR Altach,Sturm Graz,1 - 1,1 - 1,X,2,Evet
2022-11-06,2022,Bundesliga,WSG Wattens,Austria Vienna,0 - 0,0 - 0,X,0,Yok
2022-11-06,2022,Bundesliga,Rapid Vienna,Lask Linz,1 - 0,1 - 0,1,1,Yok
2022-11-12,2022,Bundesliga,TSV Hartberg,Rapid Vienna,1 - 2,1 - 1,2,3,Evet
2022-11-12,2022,Bundesliga,WSG Wattens,Ried,2 - 0,2 - 0,1,2,Yok
2022-11-12,2022,Bundesliga,Austria Lustenau,SCR Altach,3 - 0,2 - 0,1,3,Yok
2022-11-13,2022,Bundesliga,Austria Vienna,Wolfsberger AC,0 - 1,0 - 0,2,1,Yok
2022-11-13,2022,Bundesliga,Austria Klagenfurt,Red Bull Salzburg,0 - 1,0 - 0,2,1,Yok
2022-11-13,2022,Bundesliga,Lask Linz,Sturm Graz,1 - 1,0 - 0,X,2,Evet
2023-02-10,2022,Bundesliga,Sturm Graz,Rapid Vienna,1 - 0,0 - 0,1,1,Yok
2023-02-11,2022,Bundesliga,Red Bull Salzburg,Austria Lustenau,4 - 0,0 - 0,1,4,Yok
2023-02-11,2022,Bundesliga,Wolfsberger AC,WSG Wattens,1 - 2,0 - 0,2,3,Evet
2023-02-12,2022,Bundesliga,SCR Altach,Lask Linz,0 - 1,0 - 1,2,1,Yok
2023-02-12,2022,Bundesliga,Ried,TSV Hartberg,0 - 1,0 - 0,2,1,Yok
2023-02-12,2022,Bundesliga,Austria Vienna,Austria Klagenfurt,3 - 1,1 - 0,1,4,Evet
2023-02-18,2022,Bundesliga,Ried,Lask Linz,1 - 1,1 - 0,X,2,Evet
2023-02-18,2022,Bundesliga,TSV Hartberg,Sturm Graz,1 - 2,0 - 2,2,3,Evet
2023-02-18,2022,Bundesliga,Austria Klagenfurt,Wolfsberger AC,0 - 3,0 - 3,2,3,Yok
2023-02-19,2022,Bundesliga,WSG Wattens,Red Bull Salzburg,1 - 3,0 - 1,2,4,Evet
2023-02-19,2022,Bundesliga,Austria Lustenau,Austria Vienna,1 - 0,1 - 0,1,1,Yok
2023-02-19,2022,Bundesliga,Rapid Vienna,SCR Altach,3 - 0,0 - 0,1,3,Yok
2023-02-24,2022,Bundesliga,Lask Linz,Austria Lustenau,1 - 0,0 - 0,1,1,Yok
2023-02-25,2022,Bundesliga,Austria Vienna,TSV Hartberg,3 - 0,1 - 0,1,3,Yok
2023-02-25,2022,Bundesliga,Sturm Graz,Austria Klagenfurt,1 - 2,1 - 1,2,3,Evet
2023-02-26,2022,Bundesliga,SCR Altach,WSG Wattens,0 - 0,0 - 0,X,0,Yok
2023-02-26,2022,Bundesliga,Wolfsberger AC,Rapid Vienna,1 - 2,0 - 2,2,3,Evet
2023-02-26,2022,Bundesliga,Red Bull Salzburg,Ried,2 - 0,1 - 0,1,2,Yok
2023-03-04,2022,Bundesliga,Ried,Austria Vienna,1 - 3,1 - 1,2,4,Evet
2023-03-04,2022,Bundesliga,TSV Hartberg,Wolfsberger AC,2 - 1,1 - 1,1,3,Evet
2023-03-04,2022,Bundesliga,Austria Lustenau,Sturm Graz,0 - 2,0 - 0,2,2,Yok
2023-03-05,2022,Bundesliga,WSG Wattens,Lask Linz,2 - 3,1 - 2,2,5,Evet
2023-03-05,2022,Bundesliga,Austria Klagenfurt,SCR Altach,3 - 0,3 - 0,1,3,Yok
2023-03-05,2022,Bundesliga,Rapid Vienna,Red Bull Salzburg,2 - 4,1 - 1,2,6,Evet
2023-03-12,2022,Bundesliga,SCR Altach,Ried,1 - 2,1 - 1,2,3,Evet
2023-03-12,2022,Bundesliga,Sturm Graz,Austria Vienna,3 - 1,1 - 1,1,4,Evet
2023-03-12,2022,Bundesliga,Rapid Vienna,WSG Wattens,2 - 0,0 - 0,1,2,Yok
2023-03-12,2022,Bundesliga,Wolfsberger AC,Austria Lustenau,0 - 1,0 - 0,2,1,Yok
2023-03-12,2022,Bundesliga,Lask Linz,Red Bull Salzburg,0 - 2,0 - 0,2,2,Yok
2023-03-12,2022,Bundesliga,Austria Klagenfurt,TSV Hartberg,1 - 0,1 - 0,1,1,Yok
2023-03-19,2022,Bundesliga,Red Bull Salzburg,SCR Altach,1 - 1,0 - 0,X,2,Evet
2023-03-19,2022,Bundesliga,Austria Vienna,Rapid Vienna,2 - 0,1 - 0,1,2,Yok
2023-03-19,2022,Bundesliga,Ried,Wolfsberger AC,0 - 0,0 - 0,X,0,Yok
2023-03-19,2022,Bundesliga,TSV Hartberg,Lask Linz,2 - 2,1 - 1,X,4,Evet
2023-03-19,2022,Bundesliga,WSG Wattens,Sturm Graz,0 - 2,0 - 0,2,2,Yok
2023-03-19,2022,Bundesliga,Austria Lustenau,Austria Klagenfurt,4 - 2,2 - 1,1,6,Evet
2023-03-31,2022,Bundesliga,TSV Hartberg,Austria Lustenau,0 - 1,0 - 1,2,1,Yok
2023-04-01,2022,Bundesliga,SCR Altach,WSG Wattens,1 - 0,0 - 0,1,1,Yok
2023-04-01,2022,Bundesliga,Wolfsberger AC,Ried,1 - 0,0 - 0,1,1,Yok
2023-04-02,2022,Bundesliga,Austria Vienna,Lask Linz,2 - 2,0 - 0,X,4,Evet
2023-04-02,2022,Bundesliga,Austria Klagenfurt,Red Bull Salzburg,0 - 3,0 - 1,2,3,Yok
2023-04-02,2022,Bundesliga,Sturm Graz,Rapid Vienna,3 - 1,2 - 1,1,4,Evet
2023-04-07,2022,Bundesliga,WSG Wattens,Wolfsberger AC,4 - 0,3 - 0,1,4,Yok
2023-04-08,2022,Bundesliga,Ried,TSV Hartberg,1 - 3,0 - 1,2,4,Evet
2023-04-08,2022,Bundesliga,Austria Lustenau,SCR Altach,1 - 0,0 - 0,1,1,Yok
2023-04-09,2022,Bundesliga,Red Bull Salzburg,Austria Vienna,3 - 3,2 - 0,X,6,Evet
2023-04-09,2022,Bundesliga,Rapid Vienna,Austria Klagenfurt,3 - 1,1 - 0,1,4,Evet
2023-04-09,2022,Bundesliga,Lask Linz,Sturm Graz,2 - 1,0 - 0,1,3,Evet
2023-04-14,2022,Bundesliga,Ried,WSG Wattens,1 - 1,1 - 1,X,2,Evet
2023-04-15,2022,Bundesliga,TSV Hartberg,SCR Altach,2 - 2,0 - 2,X,4,Evet
2023-04-15,2022,Bundesliga,Austria Lustenau,Wolfsberger AC,1 - 3,1 - 0,2,4,Evet
2023-04-16,2022,Bundesliga,Red Bull Salzburg,Lask Linz,0 - 0,0 - 0,X,0,Yok
2023-04-16,2022,Bundesliga,Austria Klagenfurt,Sturm Graz,0 - 2,0 - 0,2,2,Yok
2023-04-16,2022,Bundesliga,Rapid Vienna,Austria Vienna,3 - 3,2 - 2,X,6,Evet
2023-04-21,2022,Bundesliga,Wolfsberger AC,TSV Hartberg,2 - 2,0 - 1,X,4,Evet
2023-04-22,2022,Bundesliga,SCR Altach,Ried,1 - 1,0 - 0,X,2,Evet
2023-04-22,2022,Bundesliga,WSG Wattens,Austria Lustenau,0 - 2,0 - 0,2,2,Yok
2023-04-23,2022,Bundesliga,Austria Vienna,Austria Klagenfurt,1 - 2,0 - 0,2,3,Evet
2023-04-23,2022,Bundesliga,Lask Linz,Rapid Vienna,3 - 1,2 - 0,1,4,Evet
2023-04-23,2022,Bundesliga,Sturm Graz,Red Bull Salzburg,0 - 2,0 - 0,2,2,Yok
2023-04-26,2022,Bundesliga,Sturm Graz,Austria Vienna,3 - 2,1 - 2,1,5,Evet
2023-04-26,2022,Bundesliga,Rapid Vienna,Red Bull Salzburg,1 - 1,1 - 1,X,2,Evet
2023-04-28,2022,Bundesliga,SCR Altach,Wolfsberger AC,0 - 2,0 - 1,2,2,Yok
2023-04-29,2022,Bundesliga,Ried,Austria Lustenau,4 - 4,1 - 3,X,8,Evet
2023-04-29,2022,Bundesliga,WSG Wattens,TSV Hartberg,1 - 1,1 - 0,X,2,Evet
2023-04-30,2022,Bundesliga,Lask Linz,Austria Klagenfurt,4 - 0,0 - 0,1,4,Yok
2023-05-05,2022,Bundesliga,Wolfsberger AC,SCR Altach,0 - 0,0 - 0,X,0,Yok
2023-05-06,2022,Bundesliga,TSV Hartberg,WSG Wattens,5 - 0,4 - 0,1,5,Yok
2023-05-06,2022,Bundesliga,Austria Lustenau,Ried,2 - 2,1 - 0,X,4,Evet
2023-05-07,2022,Bundesliga,Austria Vienna,Sturm Graz,1 - 2,0 - 2,2,3,Evet
2023-05-07,2022,Bundesliga,Austria Klagenfurt,Lask Linz,1 - 1,1 - 0,X,2,Evet
2023-05-07,2022,Bundesliga,Red Bull Salzburg,Rapid Vienna,2 - 1,1 - 0,1,3,Evet
2023-05-12,2022,Bundesliga,WSG Wattens,Ried,1 - 1,1 - 1,X,2,Evet
2023-05-13,2022,Bundesliga,SCR Altach,TSV Hartberg,0 - 1,0 - 1,2,1,Yok
2023-05-13,2022,Bundesliga,Wolfsberger AC,Austria Lustenau,2 - 2,2 - 2,X,4,Evet
2023-05-14,2022,Bundesliga,Sturm Graz,Austria Klagenfurt,4 - 1,2 - 1,1,5,Evet
2023-05-14,2022,Bundesliga,Lask Linz,Red Bull Salzburg,0 - 1,0 - 0,2,1,Yok
2023-05-14,2022,Bundesliga,Austria Vienna,Rapid Vienna,3 - 1,2 - 1,1,4,Evet
2023-05-19,2022,Bundesliga,Ried,SCR Altach,0 - 1,0 - 0,2,1,Yok
2023-05-20,2022,Bundesliga,TSV Hartberg,Wolfsberger AC,0 - 2,0 - 1,2,2,Yok
2023-05-20,2022,Bundesliga,Austria Lustenau,WSG Wattens,2 - 4,0 - 2,2,6,Evet
2023-05-21,2022,Bundesliga,Rapid Vienna,Lask Linz,1 - 1,1 - 0,X,2,Evet
2023-05-21,2022,Bundesliga,Austria Klagenfurt,Austria Vienna,1 - 1,0 - 0,X,2,Evet
2023-05-21,2022,Bundesliga,Red Bull Salzburg,Sturm Graz,2 - 1,0 - 1,1,3,Evet
2023-05-27,2022,Bundesliga,SCR Altach,Austria Lustenau,1 - 1,1 - 0,X,2,Evet
2023-05-27,2022,Bundesliga,Wolfsberger AC,WSG Wattens,2 - 0,2 - 0,1,2,Yok
2023-05-27,2022,Bundesliga,TSV Hartberg,Ried,2 - 0,0 - 0,1,2,Yok
2023-05-28,2022,Bundesliga,Red Bull Salzburg,Austria Klagenfurt,3 - 2,0 - 2,1,5,Evet
2023-05-28,2022,Bundesliga,Rapid Vienna,Sturm Graz,3 - 2,2 - 2,1,5,Evet
2023-05-28,2022,Bundesliga,Lask Linz,Austria Vienna,3 - 1,1 - 0,1,4,Evet
2023-06-02,2022,Bundesliga,Ried,Wolfsberger AC,1 - 2,1 - 0,2,3,Evet
2023-06-02,2022,Bundesliga,WSG Wattens,SCR Altach,1 - 1,1 - 0,X,2,Evet
2023-06-02,2022,Bundesliga,Austria Lustenau,TSV Hartberg,5 - 1,3 - 0,1,6,Evet
2023-06-03,2022,Bundesliga,Austria Vienna,Red Bull Salzburg,1 - 1,0 - 1,X,2,Evet
2023-06-03,2022,Bundesliga,Sturm Graz,Lask Linz,2 - 0,2 - 0,1,2,Yok
2023-06-03,2022,Bundesliga,Austria Klagenfurt,Rapid Vienna,2 - 1,0 - 0,1,3,Evet
2023-06-05,2022,Bundesliga,Wolfsberger AC,Austria Lustenau,1 - 2,0 - 0,2,3,Evet
2023-06-08,2022,Bundesliga,Austria Lustenau,Austria Vienna,1 - 1,1 - 0,X,2,Evet
2023-06-11,2022,Bundesliga,Austria Vienna,Austria Lustenau,5 - 0,1 - 0,1,5,Yok
2021-07-23,2021,Bundesliga,Sturm Graz,Red Bull Salzburg,1 - 3,1 - 0,2,4,Evet
2021-07-24,2021,Bundesliga,SCR Altach,Lask Linz,0 - 1,0 - 1,2,1,Yok
2021-07-24,2021,Bundesliga,Rapid Vienna,TSV Hartberg,0 - 2,0 - 1,2,2,Yok
2021-07-24,2021,Bundesliga,WSG Wattens,Admira Wacker,1 - 1,0 - 0,X,2,Evet
2021-07-25,2021,Bundesliga,Ried,Austria Vienna,2 - 1,0 - 0,1,3,Evet
2021-07-25,2021,Bundesliga,Austria Klagenfurt,Wolfsberger AC,1 - 1,0 - 1,X,2,Evet
2021-07-31,2021,Bundesliga,Admira Wacker,Austria Klagenfurt,4 - 0,0 - 0,1,4,Yok
2021-07-31,2021,Bundesliga,Lask Linz,Rapid Vienna,1 - 1,0 - 1,X,2,Evet
2021-07-31,2021,Bundesliga,TSV Hartberg,SCR Altach,1 - 2,0 - 2,2,3,Evet
2021-08-01,2021,Bundesliga,Red Bull Salzburg,Ried,7 - 1,2 - 0,1,8,Evet
2021-08-01,2021,Bundesliga,Austria Vienna,WSG Wattens,1 - 1,0 - 1,X,2,Evet
2021-08-01,2021,Bundesliga,Wolfsberger AC,Sturm Graz,1 - 4,1 - 4,2,5,Evet
2021-08-07,2021,Bundesliga,Sturm Graz,SCR Altach,3 - 1,1 - 0,1,4,Evet
2021-08-07,2021,Bundesliga,Ried,Admira Wacker,2 - 1,2 - 0,1,3,Evet
2021-08-07,2021,Bundesliga,Austria Klagenfurt,TSV Hartberg,4 - 3,2 - 1,1,7,Evet
2021-08-08,2021,Bundesliga,Red Bull Salzburg,Austria Vienna,1 - 0,0 - 0,1,1,Yok
2021-08-08,2021,Bundesliga,Rapid Vienna,Wolfsberger AC,3 - 0,1 - 0,1,3,Yok
2021-08-08,2021,Bundesliga,WSG Wattens,Lask Linz,1 - 1,1 - 0,X,2,Evet
2021-08-14,2021,Bundesliga,Admira Wacker,Red Bull Salzburg,0 - 1,0 - 0,2,1,Yok
2021-08-14,2021,Bundesliga,Wolfsberger AC,WSG Wattens,2 - 2,1 - 1,X,4,Evet
2021-08-14,2021,Bundesliga,TSV Hartberg,Ried,1 - 1,0 - 1,X,2,Evet
2021-08-15,2021,Bundesliga,Austria Vienna,Austria Klagenfurt,1 - 1,0 - 0,X,2,Evet
2021-08-15,2021,Bundesliga,SCR Altach,Rapid Vienna,2 - 1,0 - 0,1,3,Evet
2021-08-15,2021,Bundesliga,Lask Linz,Sturm Graz,1 - 3,0 - 0,2,4,Evet
2021-08-21,2021,Bundesliga,Red Bull Salzburg,Austria Klagenfurt,3 - 1,1 - 1,1,4,Evet
2021-08-21,2021,Bundesliga,Wolfsberger AC,Admira Wacker,3 - 0,2 - 0,1,3,Yok
2021-08-21,2021,Bundesliga,WSG Wattens,SCR Altach,0 - 0,0 - 0,X,0,Yok
2021-08-22,2021,Bundesliga,Sturm Graz,Austria Vienna,2 - 2,0 - 1,X,4,Evet
2021-08-22,2021,Bundesliga,Rapid Vienna,Ried,3 - 0,1 - 0,1,3,Yok
2021-08-22,2021,Bundesliga,Lask Linz,TSV Hartberg,1 - 1,0 - 0,X,2,Evet
2021-08-28,2021,Bundesliga,SCR Altach,Wolfsberger AC,1 - 2,1 - 2,2,3,Evet
2021-08-28,2021,Bundesliga,TSV Hartberg,Red Bull Salzburg,0 - 1,0 - 1,2,1,Yok
2021-08-28,2021,Bundesliga,Austria Klagenfurt,WSG Wattens,2 - 1,2 - 1,1,3,Evet
2021-08-29,2021,Bundesliga,Austria Vienna,Rapid Vienna,1 - 1,1 - 0,X,2,Evet
2021-08-29,2021,Bundesliga,Admira Wacker,Sturm Graz,1 - 1,0 - 1,X,2,Evet
2021-08-29,2021,Bundesliga,Ried,Lask Linz,1 - 0,1 - 0,1,1,Yok
2021-09-11,2021,Bundesliga,Rapid Vienna,Admira Wacker,1 - 2,1 - 0,2,3,Evet
2021-09-11,2021,Bundesliga,Wolfsberger AC,TSV Hartberg,1 - 3,0 - 2,2,4,Evet
2021-09-11,2021,Bundesliga,WSG Wattens,Red Bull Salzburg,1 - 3,0 - 1,2,4,Evet
2021-09-12,2021,Bundesliga,SCR Altach,Ried,1 - 1,1 - 1,X,2,Evet
2021-09-12,2021,Bundesliga,Lask Linz,Austria Vienna,0 - 2,0 - 0,2,2,Yok
2021-09-12,2021,Bundesliga,Sturm Graz,Austria Klagenfurt,2 - 1,1 - 1,1,3,Evet
2021-09-18,2021,Bundesliga,Austria Vienna,SCR Altach,0 - 0,0 - 0,X,0,Yok
2021-09-18,2021,Bundesliga,Admira Wacker,TSV Hartberg,1 - 1,1 - 0,X,2,Evet
2021-09-18,2021,Bundesliga,Ried,Wolfsberger AC,3 - 3,0 - 2,X,6,Evet
2021-09-19,2021,Bundesliga,Sturm Graz,WSG Wattens,5 - 0,2 - 0,1,5,Yok
2021-09-19,2021,Bundesliga,Austria Klagenfurt,Lask Linz,1 - 1,0 - 1,X,2,Evet
2021-09-19,2021,Bundesliga,Red Bull Salzburg,Rapid Vienna,2 - 0,0 - 0,1,2,Yok
2021-09-25,2021,Bundesliga,SCR Altach,Austria Klagenfurt,0 - 4,0 - 1,2,4,Yok
2021-09-25,2021,Bundesliga,Wolfsberger AC,Red Bull Salzburg,0 - 2,0 - 1,2,2,Yok
2021-09-25,2021,Bundesliga,WSG Wattens,Ried,4 - 2,3 - 0,1,6,Evet
2021-09-26,2021,Bundesliga,Lask Linz,Admira Wacker,3 - 1,0 - 1,1,4,Evet
2021-09-26,2021,Bundesliga,TSV Hartberg,Austria Vienna,3 - 4,2 - 3,2,7,Evet
2021-09-26,2021,Bundesliga,Rapid Vienna,Sturm Graz,0 - 3,0 - 1,2,3,Yok
2021-10-02,2021,Bundesliga,Admira Wacker,SCR Altach,2 - 0,1 - 0,1,2,Yok
2021-10-02,2021,Bundesliga,Wolfsberger AC,Austria Vienna,1 - 0,1 - 0,1,1,Yok
2021-10-02,2021,Bundesliga,Ried,Austria Klagenfurt,1 - 1,1 - 0,X,2,Evet
2021-10-03,2021,Bundesliga,Rapid Vienna,WSG Wattens,5 - 2,1 - 1,1,7,Evet
2021-10-03,2021,Bundesliga,TSV Hartberg,Sturm Graz,3 - 2,2 - 0,1,5,Evet
2021-10-03,2021,Bundesliga,Red Bull Salzburg,Lask Linz,3 - 1,2 - 0,1,4,Evet
2021-10-16,2021,Bundesliga,Austria Vienna,Admira Wacker,2 - 2,1 - 1,X,4,Evet
2021-10-16,2021,Bundesliga,SCR Altach,Red Bull Salzburg,1 - 1,1 - 1,X,2,Evet
2021-10-16,2021,Bundesliga,Austria Klagenfurt,Rapid Vienna,1 - 1,0 - 1,X,2,Evet
2021-10-17,2021,Bundesliga,Lask Linz,Wolfsberger AC,0 - 1,0 - 0,2,1,Yok
2021-10-17,2021,Bundesliga,WSG Wattens,TSV Hartberg,2 - 2,1 - 1,X,4,Evet
2021-10-17,2021,Bundesliga,Sturm Graz,Ried,1 - 0,1 - 0,1,1,Yok
2021-10-23,2021,Bundesliga,Austria Vienna,Ried,4 - 1,2 - 1,1,5,Evet
2021-10-23,2021,Bundesliga,Admira Wacker,WSG Wattens,0 - 1,0 - 0,2,1,Yok
2021-10-23,2021,Bundesliga,Wolfsberger AC,Austria Klagenfurt,2 - 1,1 - 0,1,3,Evet
