Tarih,Sezon,Lig,Ev Sahibi,Deplasman,MS Skor,IY Skor,MS Sonucu,Toplam Gol,KG Var
2021-10-30,2021,Bundesliga,Eintracht Frankfurt,RB Leipzig,1 - 1,0 - 1,X,2,Evet
2021-10-31,2021,Bundesliga,FC Augsburg,VfB Stuttgart,4 - 1,1 - 1,1,5,Evet
2021-10-31,2021,Bundesliga,Borussia Monchengladbach,Vfl Bochum,2 - 1,2 - 0,1,3,Evet
2021-11-05,2021,Bundesliga,FSV Mainz 05,Borussia Monchengladbach,1 - 1,0 - 1,X,2,Evet
2021-11-06,2021,Bundesliga,Bayern Munich,SC Freiburg,2 - 1,1 - 0,1,3,Evet
2021-11-06,2021,Bundesliga,VfL Wolfsburg,FC Augsburg,1 - 0,1 - 0,1,1,Yok
2021-11-06,2021,Bundesliga,VfB Stuttgart,Arminia Bielefeld,0 - 1,0 - 1,2,1,Yok
2021-11-06,2021,Bundesliga,Vfl Bochum,1899 Hoffenheim,2 - 0,0 - 0,1,2,Yok
2021-11-06,2021,Bundesliga,RB Leipzig,Borussia Dortmund,2 - 1,1 - 0,1,3,Evet
2021-11-07,2021,Bundesliga,Hertha Berlin,Bayer Leverkusen,1 - 1,1 - 0,X,2,Evet
2021-11-07,2021,Bundesliga,1. FC Köln,Union Berlin,2 - 2,1 - 2,X,4,Evet
2021-11-07,2021,Bundesliga,SpVgg Greuther Furth,Eintracht Frankfurt,1 - 2,0 - 0,2,3,Evet
2021-11-19,2021,Bundesliga,FC Augsburg,Bayern Munich,2 - 1,2 - 1,1,3,Evet
2021-11-20,2021,Bundesliga,Borussia Monchengladbach,SpVgg Greuther Furth,4 - 0,3 - 0,1,4,Yok
2021-11-20,2021,Bundesliga,Borussia Dortmund,VfB Stuttgart,2 - 1,0 - 0,1,3,Evet
2021-11-20,2021,Bundesliga,1899 Hoffenheim,RB Leipzig,2 - 0,1 - 0,1,2,Yok
2021-11-20,2021,Bundesliga,Bayer Leverkusen,Vfl Bochum,1 - 0,1 - 0,1,1,Yok
2021-11-20,2021,Bundesliga,Arminia Bielefeld,VfL Wolfsburg,2 - 2,1 - 0,X,4,Evet
2021-11-20,2021,Bundesliga,Union Berlin,Hertha Berlin,2 - 0,2 - 0,1,2,Yok
2021-11-21,2021,Bundesliga,SC Freiburg,Eintracht Frankfurt,0 - 2,0 - 2,2,2,Yok
2021-11-21,2021,Bundesliga,FSV Mainz 05,1. FC Köln,1 - 1,1 - 0,X,2,Evet
2021-11-26,2021,Bundesliga,VfB Stuttgart,FSV Mainz 05,2 - 1,1 - 1,1,3,Evet
2021-11-27,2021,Bundesliga,Hertha Berlin,FC Augsburg,1 - 1,1 - 0,X,2,Evet
2021-11-27,2021,Bundesliga,VfL Wolfsburg,Borussia Dortmund,1 - 3,1 - 1,2,4,Evet
2021-11-27,2021,Bundesliga,Vfl Bochum,SC Freiburg,2 - 1,0 - 0,1,3,Evet
2021-11-27,2021,Bundesliga,SpVgg Greuther Furth,1899 Hoffenheim,3 - 6,1 - 2,2,9,Evet
2021-11-27,2021,Bundesliga,1. FC Köln,Borussia Monchengladbach,4 - 1,0 - 0,1,5,Evet
2021-11-27,2021,Bundesliga,Bayern Munich,Arminia Bielefeld,1 - 0,0 - 0,1,1,Yok
2021-11-28,2021,Bundesliga,Eintracht Frankfurt,Union Berlin,2 - 1,1 - 0,1,3,Evet
2021-11-28,2021,Bundesliga,RB Leipzig,Bayer Leverkusen,1 - 3,0 - 2,2,4,Evet
2021-12-03,2021,Bundesliga,Union Berlin,RB Leipzig,2 - 1,1 - 1,1,3,Evet
2021-12-04,2021,Bundesliga,FSV Mainz 05,VfL Wolfsburg,3 - 0,2 - 0,1,3,Yok
2021-12-04,2021,Bundesliga,1899 Hoffenheim,Eintracht Frankfurt,3 - 2,2 - 1,1,5,Evet
2021-12-04,2021,Bundesliga,Bayer Leverkusen,SpVgg Greuther Furth,7 - 1,3 - 1,1,8,Evet
2021-12-04,2021,Bundesliga,FC Augsburg,Vfl Bochum,2 - 3,0 - 3,2,5,Evet
2021-12-04,2021,Bundesliga,Arminia Bielefeld,1. FC Köln,1 - 1,0 - 1,X,2,Evet
2021-12-04,2021,Bundesliga,Borussia Dortmund,Bayern Munich,2 - 3,1 - 2,2,5,Evet
2021-12-05,2021,Bundesliga,VfB Stuttgart,Hertha Berlin,2 - 2,2 - 1,X,4,Evet
2021-12-05,2021,Bundesliga,Borussia Monchengladbach,SC Freiburg,0 - 6,0 - 6,2,6,Yok
2021-12-10,2021,Bundesliga,1. FC Köln,FC Augsburg,0 - 2,0 - 0,2,2,Yok
2021-12-11,2021,Bundesliga,Bayern Munich,FSV Mainz 05,2 - 1,0 - 1,1,3,Evet
2021-12-11,2021,Bundesliga,Hertha Berlin,Arminia Bielefeld,2 - 0,0 - 0,1,2,Yok
2021-12-11,2021,Bundesliga,SC Freiburg,1899 Hoffenheim,1 - 2,1 - 1,2,3,Evet
2021-12-11,2021,Bundesliga,RB Leipzig,Borussia Monchengladbach,4 - 1,2 - 0,1,5,Evet
2021-12-11,2021,Bundesliga,Vfl Bochum,Borussia Dortmund,1 - 1,1 - 0,X,2,Evet
2021-12-11,2021,Bundesliga,VfL Wolfsburg,VfB Stuttgart,0 - 2,0 - 1,2,2,Yok
2021-12-12,2021,Bundesliga,SpVgg Greuther Furth,Union Berlin,1 - 0,0 - 0,1,1,Yok
2021-12-12,2021,Bundesliga,Eintracht Frankfurt,Bayer Leverkusen,5 - 2,2 - 2,1,7,Evet
2021-12-14,2021,Bundesliga,VfB Stuttgart,Bayern Munich,0 - 5,0 - 1,2,5,Yok
2021-12-14,2021,Bundesliga,VfL Wolfsburg,1. FC Köln,2 - 3,1 - 1,2,5,Evet
2021-12-14,2021,Bundesliga,FSV Mainz 05,Hertha Berlin,4 - 0,2 - 0,1,4,Yok
2021-12-14,2021,Bundesliga,Arminia Bielefeld,Vfl Bochum,2 - 0,0 - 0,1,2,Yok
2021-12-15,2021,Bundesliga,Borussia Monchengladbach,Eintracht Frankfurt,2 - 3,1 - 1,2,5,Evet
2021-12-15,2021,Bundesliga,Borussia Dortmund,SpVgg Greuther Furth,3 - 0,1 - 0,1,3,Yok
2021-12-15,2021,Bundesliga,Bayer Leverkusen,1899 Hoffenheim,2 - 2,1 - 0,X,4,Evet
2021-12-15,2021,Bundesliga,FC Augsburg,RB Leipzig,1 - 1,0 - 1,X,2,Evet
2021-12-15,2021,Bundesliga,Union Berlin,SC Freiburg,0 - 0,0 - 0,X,0,Yok
2021-12-17,2021,Bundesliga,Bayern Munich,VfL Wolfsburg,4 - 0,1 - 0,1,4,Yok
2021-12-18,2021,Bundesliga,1899 Hoffenheim,Borussia Monchengladbach,1 - 1,0 - 1,X,2,Evet
2021-12-18,2021,Bundesliga,Eintracht Frankfurt,FSV Mainz 05,1 - 0,1 - 0,1,1,Yok
2021-12-18,2021,Bundesliga,RB Leipzig,Arminia Bielefeld,0 - 2,0 - 0,2,2,Yok
2021-12-18,2021,Bundesliga,Vfl Bochum,Union Berlin,0 - 1,0 - 1,2,1,Yok
2021-12-18,2021,Bundesliga,SpVgg Greuther Furth,FC Augsburg,0 - 0,0 - 0,X,0,Yok
2021-12-18,2021,Bundesliga,Hertha Berlin,Borussia Dortmund,3 - 2,0 - 1,1,5,Evet
2021-12-19,2021,Bundesliga,SC Freiburg,Bayer Leverkusen,2 - 1,1 - 1,1,3,Evet
2021-12-19,2021,Bundesliga,1. FC Köln,VfB Stuttgart,1 - 0,0 - 0,1,1,Yok
2022-01-07,2021,Bundesliga,Bayern Munich,Borussia Monchengladbach,1 - 2,1 - 2,2,3,Evet
2022-01-08,2021,Bundesliga,SC Freiburg,Arminia Bielefeld,2 - 2,1 - 0,X,4,Evet
2022-01-08,2021,Bundesliga,1899 Hoffenheim,FC Augsburg,3 - 1,2 - 1,1,4,Evet
2022-01-08,2021,Bundesliga,Bayer Leverkusen,Union Berlin,2 - 2,1 - 1,X,4,Evet
2022-01-08,2021,Bundesliga,RB Leipzig,FSV Mainz 05,4 - 1,1 - 0,1,5,Evet
2022-01-08,2021,Bundesliga,SpVgg Greuther Furth,VfB Stuttgart,0 - 0,0 - 0,X,0,Yok
2022-01-08,2021,Bundesliga,Eintracht Frankfurt,Borussia Dortmund,2 - 3,2 - 0,2,5,Evet
2022-01-09,2021,Bundesliga,Hertha Berlin,1. FC Köln,1 - 3,0 - 2,2,4,Evet
2022-01-09,2021,Bundesliga,Vfl Bochum,VfL Wolfsburg,1 - 0,0 - 0,1,1,Yok
2022-01-14,2021,Bundesliga,Borussia Dortmund,SC Freiburg,5 - 1,3 - 0,1,6,Evet
2022-01-15,2021,Bundesliga,VfL Wolfsburg,Hertha Berlin,0 - 0,0 - 0,X,0,Yok
2022-01-15,2021,Bundesliga,FSV Mainz 05,Vfl Bochum,1 - 0,0 - 0,1,1,Yok
2022-01-15,2021,Bundesliga,VfB Stuttgart,RB Leipzig,0 - 2,0 - 1,2,2,Yok
2022-01-15,2021,Bundesliga,Union Berlin,1899 Hoffenheim,2 - 1,1 - 1,1,3,Evet
2022-01-15,2021,Bundesliga,1. FC Köln,Bayern Munich,0 - 4,0 - 2,2,4,Yok
2022-01-15,2021,Bundesliga,Borussia Monchengladbach,Bayer Leverkusen,1 - 2,0 - 0,2,3,Evet
2022-01-16,2021,Bundesliga,FC Augsburg,Eintracht Frankfurt,1 - 1,1 - 1,X,2,Evet
2022-01-16,2021,Bundesliga,Arminia Bielefeld,SpVgg Greuther Furth,2 - 2,1 - 1,X,4,Evet
2022-01-21,2021,Bundesliga,Eintracht Frankfurt,Arminia Bielefeld,0 - 2,0 - 2,2,2,Yok
2022-01-22,2021,Bundesliga,SC Freiburg,VfB Stuttgart,2 - 0,1 - 0,1,2,Yok
2022-01-22,2021,Bundesliga,Borussia Monchengladbach,Union Berlin,1 - 2,1 - 1,2,3,Evet
2022-01-22,2021,Bundesliga,1899 Hoffenheim,Borussia Dortmund,2 - 3,1 - 1,2,5,Evet
2022-01-22,2021,Bundesliga,Bayer Leverkusen,FC Augsburg,5 - 1,2 - 0,1,6,Evet
2022-01-22,2021,Bundesliga,SpVgg Greuther Furth,FSV Mainz 05,2 - 1,1 - 0,1,3,Evet
2022-01-22,2021,Bundesliga,Vfl Bochum,1. FC Köln,2 - 2,1 - 2,X,4,Evet
2022-01-23,2021,Bundesliga,RB Leipzig,VfL Wolfsburg,2 - 0,0 - 0,1,2,Yok
2022-01-23,2021,Bundesliga,Hertha Berlin,Bayern Munich,1 - 4,0 - 2,2,5,Evet
2022-02-04,2021,Bundesliga,Hertha Berlin,Vfl Bochum,1 - 1,1 - 0,X,2,Evet
2022-02-05,2021,Bundesliga,FSV Mainz 05,1899 Hoffenheim,2 - 0,0 - 0,1,2,Yok
2022-02-05,2021,Bundesliga,FC Augsburg,Union Berlin,2 - 0,1 - 0,1,2,Yok
2022-02-05,2021,Bundesliga,VfB Stuttgart,Eintracht Frankfurt,2 - 3,1 - 1,2,5,Evet
2022-02-05,2021,Bundesliga,Arminia Bielefeld,Borussia Monchengladbach,1 - 1,1 - 1,X,2,Evet
2022-02-05,2021,Bundesliga,1. FC Köln,SC Freiburg,1 - 0,1 - 0,1,1,Yok
2022-02-05,2021,Bundesliga,Bayern Munich,RB Leipzig,3 - 2,2 - 1,1,5,Evet
2022-02-06,2021,Bundesliga,Borussia Dortmund,Bayer Leverkusen,2 - 5,1 - 3,2,7,Evet
2022-02-06,2021,Bundesliga,VfL Wolfsburg,SpVgg Greuther Furth,4 - 1,1 - 1,1,5,Evet
2022-02-11,2021,Bundesliga,RB Leipzig,1. FC Köln,3 - 1,1 - 0,1,4,Evet
2022-02-12,2021,Bundesliga,SC Freiburg,FSV Mainz 05,1 - 1,0 - 1,X,2,Evet
2022-02-12,2021,Bundesliga,Borussia Monchengladbach,FC Augsburg,3 - 2,1 - 0,1,5,Evet
2022-02-12,2021,Bundesliga,Eintracht Frankfurt,VfL Wolfsburg,0 - 2,0 - 1,2,2,Yok
2022-02-12,2021,Bundesliga,Vfl Bochum,Bayern Munich,4 - 2,4 - 1,1,6,Evet
2022-02-12,2021,Bundesliga,SpVgg Greuther Furth,Hertha Berlin,2 - 1,1 - 0,1,3,Evet
2022-02-12,2021,Bundesliga,Bayer Leverkusen,VfB Stuttgart,4 - 2,1 - 0,1,6,Evet
2022-02-13,2021,Bundesliga,Union Berlin,Borussia Dortmund,0 - 3,0 - 2,2,3,Yok
2022-02-13,2021,Bundesliga,1899 Hoffenheim,Arminia Bielefeld,2 - 0,1 - 0,1,2,Yok
2022-02-18,2021,Bundesliga,FSV Mainz 05,Bayer Leverkusen,3 - 2,0 - 1,1,5,Evet
2022-02-19,2021,Bundesliga,VfL Wolfsburg,1899 Hoffenheim,1 - 2,1 - 0,2,3,Evet
2022-02-19,2021,Bundesliga,FC Augsburg,SC Freiburg,1 - 2,1 - 2,2,3,Evet
2022-02-19,2021,Bundesliga,VfB Stuttgart,Vfl Bochum,1 - 1,0 - 0,X,2,Evet
2022-02-19,2021,Bundesliga,Arminia Bielefeld,Union Berlin,1 - 0,0 - 0,1,1,Yok
2022-02-19,2021,Bundesliga,1. FC Köln,Eintracht Frankfurt,1 - 0,0 - 0,1,1,Yok
2022-02-20,2021,Bundesliga,Bayern Munich,SpVgg Greuther Furth,4 - 1,0 - 1,1,5,Evet
2022-02-20,2021,Bundesliga,Borussia Dortmund,Borussia Monchengladbach,6 - 0,2 - 0,1,6,Yok
2022-02-20,2021,Bundesliga,Hertha Berlin,RB Leipzig,1 - 6,0 - 1,2,7,Evet
2022-02-25,2021,Bundesliga,1899 Hoffenheim,VfB Stuttgart,2 - 1,0 - 0,1,3,Evet
2022-02-26,2021,Bundesliga,SC Freiburg,Hertha Berlin,3 - 0,1 - 0,1,3,Yok
2022-02-26,2021,Bundesliga,Borussia Monchengladbach,VfL Wolfsburg,2 - 2,1 - 2,X,4,Evet
2022-02-26,2021,Bundesliga,Bayer Leverkusen,Arminia Bielefeld,3 - 0,1 - 0,1,3,Yok
2022-02-26,2021,Bundesliga,SpVgg Greuther Furth,1. FC Köln,1 - 1,0 - 0,X,2,Evet
2022-02-26,2021,Bundesliga,Union Berlin,FSV Mainz 05,3 - 1,1 - 0,1,4,Evet
2022-02-26,2021,Bundesliga,Eintracht Frankfurt,Bayern Munich,0 - 1,0 - 0,2,1,Yok
2022-02-27,2021,Bundesliga,Vfl Bochum,RB Leipzig,0 - 1,0 - 0,2,1,Yok
2022-02-27,2021,Bundesliga,FC Augsburg,Borussia Dortmund,1 - 1,0 - 1,X,2,Evet
2022-03-04,2021,Bundesliga,Arminia Bielefeld,FC Augsburg,0 - 1,0 - 0,2,1,Yok
2022-03-05,2021,Bundesliga,Bayern Munich,Bayer Leverkusen,1 - 1,1 - 1,X,2,Evet
2022-03-05,2021,Bundesliga,Hertha Berlin,Eintracht Frankfurt,1 - 4,0 - 1,2,5,Evet
2022-03-05,2021,Bundesliga,VfL Wolfsburg,Union Berlin,1 - 0,1 - 0,1,1,Yok
2022-03-05,2021,Bundesliga,RB Leipzig,SC Freiburg,1 - 1,0 - 1,X,2,Evet
2022-03-05,2021,Bundesliga,Vfl Bochum,SpVgg Greuther Furth,2 - 1,1 - 0,1,3,Evet
2022-03-05,2021,Bundesliga,VfB Stuttgart,Borussia Monchengladbach,3 - 2,1 - 2,1,5,Evet
2022-03-06,2021,Bundesliga,1. FC Köln,1899 Hoffenheim,0 - 1,0 - 0,2,1,Yok
2022-03-12,2021,Bundesliga,SC Freiburg,VfL Wolfsburg,3 - 2,2 - 0,1,5,Evet
2022-03-12,2021,Bundesliga,1899 Hoffenheim,Bayern Munich,1 - 1,1 - 1,X,2,Evet
2022-03-12,2021,Bundesliga,Union Berlin,VfB Stuttgart,1 - 1,1 - 0,X,2,Evet
2022-03-12,2021,Bundesliga,Borussia Monchengladbach,Hertha Berlin,2 - 0,1 - 0,1,2,Yok
2022-03-13,2021,Bundesliga,Bayer Leverkusen,1. FC Köln,0 - 1,0 - 0,2,1,Yok
2022-03-13,2021,Bundesliga,Borussia Dortmund,Arminia Bielefeld,1 - 0,1 - 0,1,1,Yok
2022-03-13,2021,Bundesliga,Eintracht Frankfurt,Vfl Bochum,2 - 1,0 - 1,1,3,Evet
2022-03-13,2021,Bundesliga,SpVgg Greuther Furth,RB Leipzig,1 - 6,1 - 4,2,7,Evet
2022-03-16,2021,Bundesliga,FSV Mainz 05,Borussia Dortmund,0 - 1,0 - 0,2,1,Yok
2022-03-18,2021,Bundesliga,Vfl Bochum,Borussia Monchengladbach,0 - 2,0 - 0,2,2,Yok
2022-03-19,2021,Bundesliga,Hertha Berlin,1899 Hoffenheim,3 - 0,1 - 0,1,3,Yok
2022-03-19,2021,Bundesliga,FSV Mainz 05,Arminia Bielefeld,4 - 0,1 - 0,1,4,Yok
2022-03-19,2021,Bundesliga,VfB Stuttgart,FC Augsburg,3 - 2,1 - 2,1,5,Evet
2022-03-19,2021,Bundesliga,SpVgg Greuther Furth,SC Freiburg,0 - 0,0 - 0,X,0,Yok
2022-03-19,2021,Bundesliga,Bayern Munich,Union Berlin,4 - 0,3 - 0,1,4,Yok
2022-03-20,2021,Bundesliga,RB Leipzig,Eintracht Frankfurt,0 - 0,0 - 0,X,0,Yok
2022-03-20,2021,Bundesliga,VfL Wolfsburg,Bayer Leverkusen,0 - 2,0 - 0,2,2,Yok
2022-03-20,2021,Bundesliga,1. FC Köln,Borussia Dortmund,1 - 1,1 - 1,X,2,Evet
2022-04-01,2021,Bundesliga,Union Berlin,1. FC Köln,1 - 0,0 - 0,1,1,Yok
2022-04-02,2021,Bundesliga,SC Freiburg,Bayern Munich,1 - 4,0 - 0,2,5,Evet
2022-04-02,2021,Bundesliga,1899 Hoffenheim,Vfl Bochum,1 - 2,0 - 1,2,3,Evet
2022-04-02,2021,Bundesliga,Bayer Leverkusen,Hertha Berlin,2 - 1,2 - 1,1,3,Evet
2022-04-02,2021,Bundesliga,Eintracht Frankfurt,SpVgg Greuther Furth,0 - 0,0 - 0,X,0,Yok
2022-04-02,2021,Bundesliga,Arminia Bielefeld,VfB Stuttgart,1 - 1,0 - 1,X,2,Evet
2022-04-02,2021,Bundesliga,Borussia Dortmund,RB Leipzig,1 - 4,0 - 2,2,5,Evet
2022-04-03,2021,Bundesliga,FC Augsburg,VfL Wolfsburg,3 - 0,1 - 0,1,3,Yok
2022-04-03,2021,Bundesliga,Borussia Monchengladbach,FSV Mainz 05,1 - 1,1 - 0,X,2,Evet
2022-04-06,2021,Bundesliga,FC Augsburg,FSV Mainz 05,2 - 1,1 - 0,1,3,Evet
2022-04-08,2021,Bundesliga,VfB Stuttgart,Borussia Dortmund,0 - 2,0 - 1,2,2,Yok
2022-04-09,2021,Bundesliga,Bayern Munich,FC Augsburg,1 - 0,0 - 0,1,1,Yok
2022-04-09,2021,Bundesliga,VfL Wolfsburg,Arminia Bielefeld,4 - 0,2 - 0,1,4,Yok
2022-04-09,2021,Bundesliga,SpVgg Greuther Furth,Borussia Monchengladbach,0 - 2,0 - 2,2,2,Yok
2022-04-09,2021,Bundesliga,1. FC Köln,FSV Mainz 05,3 - 2,0 - 1,1,5,Evet
2022-04-09,2021,Bundesliga,Hertha Berlin,Union Berlin,1 - 4,0 - 1,2,5,Evet
2022-04-10,2021,Bundesliga,Vfl Bochum,Bayer Leverkusen,0 - 0,0 - 0,X,0,Yok
2022-04-10,2021,Bundesliga,Eintracht Frankfurt,SC Freiburg,1 - 2,0 - 1,2,3,Evet
2022-04-10,2021,Bundesliga,RB Leipzig,1899 Hoffenheim,3 - 0,3 - 0,1,3,Yok
2022-04-16,2021,Bundesliga,SC Freiburg,Vfl Bochum,3 - 0,2 - 0,1,3,Yok
2022-04-16,2021,Bundesliga,FSV Mainz 05,VfB Stuttgart,0 - 0,0 - 0,X,0,Yok
2022-04-16,2021,Bundesliga,Borussia Dortmund,VfL Wolfsburg,6 - 1,5 - 0,1,7,Evet
2022-04-16,2021,Bundesliga,FC Augsburg,Hertha Berlin,0 - 1,0 - 0,2,1,Yok
2022-04-16,2021,Bundesliga,Borussia Monchengladbach,1. FC Köln,1 - 3,0 - 3,2,4,Evet
2022-04-17,2021,Bundesliga,Arminia Bielefeld,Bayern Munich,0 - 3,0 - 2,2,3,Yok
2022-04-17,2021,Bundesliga,1899 Hoffenheim,SpVgg Greuther Furth,0 - 0,0 - 0,X,0,Yok
2022-04-17,2021,Bundesliga,Union Berlin,Eintracht Frankfurt,2 - 0,2 - 0,1,2,Yok
2022-04-17,2021,Bundesliga,Bayer Leverkusen,RB Leipzig,0 - 1,0 - 0,2,1,Yok
2022-04-22,2021,Bundesliga,VfL Wolfsburg,FSV Mainz 05,5 - 0,5 - 0,1,5,Yok
2022-04-23,2021,Bundesliga,SC Freiburg,Borussia Monchengladbach,3 - 3,0 - 2,X,6,Evet
2022-04-23,2021,Bundesliga,Eintracht Frankfurt,1899 Hoffenheim,2 - 2,1 - 1,X,4,Evet
2022-04-23,2021,Bundesliga,RB Leipzig,Union Berlin,1 - 2,0 - 0,2,3,Evet
2022-04-23,2021,Bundesliga,SpVgg Greuther Furth,Bayer Leverkusen,1 - 4,1 - 2,2,5,Evet
2022-04-23,2021,Bundesliga,1. FC Köln,Arminia Bielefeld,3 - 1,2 - 1,1,4,Evet
2022-04-23,2021,Bundesliga,Bayern Munich,Borussia Dortmund,3 - 1,2 - 0,1,4,Evet
2022-04-24,2021,Bundesliga,Vfl Bochum,FC Augsburg,0 - 2,0 - 2,2,2,Yok
2022-04-24,2021,Bundesliga,Hertha Berlin,VfB Stuttgart,2 - 0,1 - 0,1,2,Yok
2022-04-29,2021,Bundesliga,Union Berlin,SpVgg Greuther Furth,1 - 1,0 - 1,X,2,Evet
2022-04-30,2021,Bundesliga,FSV Mainz 05,Bayern Munich,3 - 1,2 - 1,1,4,Evet
2022-04-30,2021,Bundesliga,Borussia Dortmund,Vfl Bochum,3 - 4,2 - 2,2,7,Evet
2022-04-30,2021,Bundesliga,FC Augsburg,1. FC Köln,1 - 4,0 - 2,2,5,Evet
2022-04-30,2021,Bundesliga,VfB Stuttgart,VfL Wolfsburg,1 - 1,0 - 1,X,2,Evet
2022-04-30,2021,Bundesliga,Arminia Bielefeld,Hertha Berlin,1 - 1,0 - 0,X,2,Evet
2022-04-30,2021,Bundesliga,1899 Hoffenheim,SC Freiburg,3 - 4,1 - 1,2,7,Evet
2022-05-02,2021,Bundesliga,Borussia Monchengladbach,RB Leipzig,3 - 1,2 - 1,1,4,Evet
2022-05-02,2021,Bundesliga,Bayer Leverkusen,Eintracht Frankfurt,2 - 0,1 - 0,1,2,Yok
2022-05-06,2021,Bundesliga,Vfl Bochum,Arminia Bielefeld,2 - 1,1 - 1,1,3,Evet
2022-05-07,2021,Bundesliga,SC Freiburg,Union Berlin,1 - 4,0 - 3,2,5,Evet
2022-05-07,2021,Bundesliga,1899 Hoffenheim,Bayer Leverkusen,2 - 4,2 - 1,2,6,Evet
2022-05-07,2021,Bundesliga,SpVgg Greuther Furth,Borussia Dortmund,1 - 3,0 - 1,2,4,Evet
2022-05-07,2021,Bundesliga,1. FC Köln,VfL Wolfsburg,0 - 1,0 - 1,2,1,Yok
2022-05-07,2021,Bundesliga,Hertha Berlin,FSV Mainz 05,1 - 2,1 - 1,2,3,Evet
2022-05-08,2021,Bundesliga,Eintracht Frankfurt,Borussia Monchengladbach,1 - 1,0 - 1,X,2,Evet
2022-05-08,2021,Bundesliga,Bayern Munich,VfB Stuttgart,2 - 2,2 - 1,X,4,Evet
2022-05-08,2021,Bundesliga,RB Leipzig,FC Augsburg,4 - 0,1 - 0,1,4,Yok
2022-05-14,2021,Bundesliga,VfL Wolfsburg,Bayern Munich,2 - 2,1 - 2,X,4,Evet
2022-05-14,2021,Bundesliga,Borussia Monchengladbach,1899 Hoffenheim,5 - 1,3 - 1,1,6,Evet
2022-05-14,2021,Bundesliga,FSV Mainz 05,Eintracht Frankfurt,2 - 2,1 - 2,X,4,Evet
2022-05-14,2021,Bundesliga,Borussia Dortmund,Hertha Berlin,2 - 1,0 - 1,1,3,Evet
2022-05-14,2021,Bundesliga,Bayer Leverkusen,SC Freiburg,2 - 1,0 - 0,1,3,Evet
2022-05-14,2021,Bundesliga,FC Augsburg,SpVgg Greuther Furth,2 - 1,1 - 1,1,3,Evet
2022-05-14,2021,Bundesliga,VfB Stuttgart,1. FC Köln,2 - 1,1 - 0,1,3,Evet
2022-05-14,2021,Bundesliga,Union Berlin,Vfl Bochum,3 - 2,2 - 0,1,5,Evet
2022-05-14,2021,Bundesliga,Arminia Bielefeld,RB Leipzig,1 - 1,0 - 0,X,2,Evet
2022-05-19,2021,Bundesliga,Hertha Berlin,Hamburger SV,0 - 1,0 - 0,2,1,Yok
2022-05-23,2021,Bundesliga,Hamburger SV,Hertha Berlin,0 - 2,0 - 1,2,2,Yok
